game_id	section_id	team_id	team_name	team_url	period_scores
2230573	0	361	LIU Brooklyn	http://stats.ncaa.org/team/index/11440?org_id=361	[20, 23, 18, 0]
2230573	1	193	Duke	http://stats.ncaa.org/team/index/11440?org_id=193	[25, 25, 25, 3]
2230573	2		Ties		[8, 8, 1, 17]
2230573	3		Lead changes		[5, 5, 1, 11]
2445588	0	62	Binghamton	http://stats.ncaa.org/team/index/11440?org_id=62	[25, 25, 25, 25, 3]
2445588	1	556	Providence	http://stats.ncaa.org/team/index/11440?org_id=556	[27, 21, 20, 18, 1]
2445588	2		Ties		[6, 2, 9, 3, 20]
2445588	3		Lead changes		[3, 1, 3, 2, 9]
2230593	0	600	Saint Francis (PA)	http://stats.ncaa.org/team/index/11440?org_id=600	[8, 8, 21, 0]
2230593	1	416	Michigan St.	http://stats.ncaa.org/team/index/11440?org_id=416	[25, 25, 25, 3]
2230593	2		Ties		[1, 0, 8, 9]
2230593	3		Lead changes		[1, 0, 4, 5]
2445593	0	277	Hawaii	http://stats.ncaa.org/team/index/11440?org_id=277	[25, 25, 25, 3]
2445593	1	99	Long Beach St.	http://stats.ncaa.org/team/index/11440?org_id=99	[11, 21, 16, 0]
2445593	2		Ties		[3, 0, 1, 4]
2445593	3		Lead changes		[2, 0, 0, 2]
2327815	0	536	Tex.-Pan American	http://stats.ncaa.org/team/index/11440?org_id=536	[25, 25, 25, 3]
2327815	1	498	La.-Monroe	http://stats.ncaa.org/team/index/11440?org_id=498	[18, 13, 16, 0]
2327815	2		Ties		[9, 0, 1, 10]
2327815	3		Lead changes		[3, 0, 0, 3]
2647433	0	30	Arkansas St.	http://stats.ncaa.org/team/index/11440?org_id=30	[20, 21, 21, 0]
2647433	1	646	South Ala.	http://stats.ncaa.org/team/index/11440?org_id=646	[25, 25, 25, 3]
2647433	2		Ties		[13, 7, 2, 22]
2647433	3		Lead changes		[6, 5, 1, 12]
2230635	0	694	Tennessee	http://stats.ncaa.org/team/index/11440?org_id=694	[14, 25, 25, 17, 15, 3]
2230635	1	444	Morehead St.	http://stats.ncaa.org/team/index/11440?org_id=444	[25, 23, 22, 25, 12, 2]
2230635	2		Ties		[2, 1, 12, 9, 4, 28]
2230635	3		Lead changes		[0, 1, 5, 1, 3, 10]
2327834	0	647	South Carolina St.	http://stats.ncaa.org/team/index/11440?org_id=647	[15, 15, 18, 0]
2327834	1	48	Charleston So.	http://stats.ncaa.org/team/index/11440?org_id=48	[25, 25, 25, 3]
2327834	2		Ties		[1, 8, 0, 9]
2327834	3		Lead changes		[0, 1, 0, 1]
2647454	0	115	Campbell	http://stats.ncaa.org/team/index/11440?org_id=115	[25, 21, 20, 15, 1]
2647454	1	1092	Gardner-Webb	http://stats.ncaa.org/team/index/11440?org_id=1092	[22, 25, 25, 25, 3]
2647454	2		Ties		[4, 5, 0, 1, 10]
2647454	3		Lead changes		[2, 3, 0, 0, 5]
2230641	0	700	Texas Tech	http://stats.ncaa.org/team/index/11440?org_id=700	[20, 19, 22, 0]
2230641	1	1356	Seattle	http://stats.ncaa.org/team/index/11440?org_id=1356	[25, 25, 25, 3]
2230641	2		Ties		[4, 2, 3, 9]
2230641	3		Lead changes		[2, 1, 2, 5]
2327854	0	30	Arkansas St.	http://stats.ncaa.org/team/index/11440?org_id=30	[25, 25, 25, 3]
2327854	1	483	Nicholls St.	http://stats.ncaa.org/team/index/11440?org_id=483	[23, 16, 13, 0]
2327854	2		Ties		[5, 0, 2, 7]
2327854	3		Lead changes		[1, 0, 1, 2]
2647475	0	175	Dayton	http://stats.ncaa.org/team/index/11440?org_id=175	[18, 25, 25, 23, 1]
2647475	1	249	George Washington	http://stats.ncaa.org/team/index/11440?org_id=249	[25, 20, 27, 25, 3]
2647475	2		Ties		[0, 5, 11, 6, 22]
2647475	3		Lead changes		[0, 4, 2, 3, 9]
2230653	0	147	Clemson	http://stats.ncaa.org/team/index/11440?org_id=147	[12, 16, 13, 0]
2230653	1	418	Michigan	http://stats.ncaa.org/team/index/11440?org_id=418	[25, 25, 25, 3]
2230653	2		Ties		[5, 1, 0, 6]
2230653	3		Lead changes		[2, 0, 0, 2]
2327873	0	692	Tennessee Tech	http://stats.ncaa.org/team/index/11440?org_id=692	[23, 25, 25, 21, 15, 3]
2327873	1	683	Stony Brook	http://stats.ncaa.org/team/index/11440?org_id=683	[25, 18, 22, 25, 9, 2]
2327873	2		Ties		[1, 7, 4, 5, 1, 18]
2327873	3		Lead changes		[1, 2, 1, 0, 1, 5]
2647481	0	719	Tulsa	http://stats.ncaa.org/team/index/11440?org_id=719	[25, 25, 19, 25, 3]
2647481	1	419	Middle Tenn.	http://stats.ncaa.org/team/index/11440?org_id=419	[22, 19, 25, 13, 1]
2647481	2		Ties		[4, 4, 11, 2, 21]
2647481	3		Lead changes		[3, 2, 4, 1, 10]
2445594	0	650	South Dakota	http://stats.ncaa.org/team/index/11440?org_id=650	[26, 23, 25, 25, 3]
2445594	1	493	North Dakota St.	http://stats.ncaa.org/team/index/11440?org_id=493	[24, 25, 15, 14, 1]
2445594	2		Ties		[12, 4, 3, 1, 20]
2445594	3		Lead changes		[6, 0, 2, 0, 8]
2230733	0	711	Towson	http://stats.ncaa.org/team/index/11440?org_id=711	[21, 25, 16, 17, 1]
2230733	1	742	Virginia Tech	http://stats.ncaa.org/team/index/11440?org_id=742	[25, 21, 25, 25, 3]
2230733	2		Ties		[9, 7, 2, 0, 18]
2230733	3		Lead changes		[6, 3, 2, 0, 11]
2327893	0	502	Northern Colo.	http://stats.ncaa.org/team/index/11440?org_id=502	[13, 20, 26, 0]
2327893	1	31	Arkansas	http://stats.ncaa.org/team/index/11440?org_id=31	[25, 25, 28, 3]
2327893	2		Ties		[3, 6, 10, 19]
2327893	3		Lead changes		[1, 1, 4, 6]
2647553	0	669	Missouri St.	http://stats.ncaa.org/team/index/11440?org_id=669	[25, 20, 25, 25, 3]
2647553	1	659	Southern Ill.	http://stats.ncaa.org/team/index/11440?org_id=659	[23, 25, 21, 23, 1]
2647553	2		Ties		[1, 1, 8, 6, 16]
2647553	3		Lead changes		[0, 0, 5, 2, 7]
2327894	0	625	Samford	http://stats.ncaa.org/team/index/11440?org_id=625	[25, 25, 25, 3]
2327894	1	692	Tennessee Tech	http://stats.ncaa.org/team/index/11440?org_id=692	[12, 16, 13, 0]
2327894	2		Ties		[2, 1, 0, 3]
2327894	3		Lead changes		[2, 1, 0, 3]
2230813	0	94	Bakersfield	http://stats.ncaa.org/team/index/11440?org_id=94	[25, 28, 25, 29, 3]
2230813	1	458	Charlotte	http://stats.ncaa.org/team/index/11440?org_id=458	[17, 30, 15, 27, 1]
2230813	2		Ties		[0, 15, 2, 8, 25]
2230813	3		Lead changes		[0, 7, 2, 1, 10]
2647554	0	509	Northwestern	http://stats.ncaa.org/team/index/11440?org_id=509	[25, 16, 25, 25, 3]
2647554	1	312	Iowa	http://stats.ncaa.org/team/index/11440?org_id=312	[23, 25, 17, 13, 1]
2647554	2		Ties		[12, 1, 0, 0, 13]
2647554	3		Lead changes		[5, 0, 0, 0, 5]
2445595	0	794	Green Bay	http://stats.ncaa.org/team/index/11440?org_id=794	[25, 22, 25, 23, 16, 2]
2445595	1	735	Valparaiso	http://stats.ncaa.org/team/index/11440?org_id=735	[9, 25, 21, 25, 18, 3]
2445595	2		Ties		[0, 4, 1, 6, 5, 16]
2445595	3		Lead changes		[0, 0, 1, 4, 3, 8]
2328033	0	109	UC Irvine	http://stats.ncaa.org/team/index/11440?org_id=109	[25, 25, 24, 25, 3]
2328033	1	30024	Utah Valley	http://stats.ncaa.org/team/index/11440?org_id=30024	[19, 21, 26, 15, 1]
2328033	2		Ties		[5, 9, 9, 0, 23]
2328033	3		Lead changes		[2, 2, 4, 0, 8]
2230853	0	508	Northwestern St.	http://stats.ncaa.org/team/index/11440?org_id=508	[23, 17, 17, 0]
2230853	1	31	Arkansas	http://stats.ncaa.org/team/index/11440?org_id=31	[25, 25, 25, 3]
2230853	2		Ties		[8, 4, 10, 22]
2230853	3		Lead changes		[5, 1, 7, 13]
2647633	0	539	Penn St.	http://stats.ncaa.org/team/index/11440?org_id=539	[16, 25, 25, 25, 3]
2647633	1	418	Michigan	http://stats.ncaa.org/team/index/11440?org_id=418	[25, 22, 20, 16, 1]
2647633	2		Ties		[0, 9, 4, 2, 15]
2647633	3		Lead changes		[0, 5, 2, 0, 7]
2328113	0	236	Fordham	http://stats.ncaa.org/team/index/11440?org_id=236	[25, 10, 14, 16, 1]
2328113	1	158	Columbia	http://stats.ncaa.org/team/index/11440?org_id=158	[18, 25, 25, 25, 3]
2328113	2		Ties		[5, 2, 3, 2, 12]
2328113	3		Lead changes		[0, 1, 2, 1, 4]
2445597	0	769	Western Caro.	http://stats.ncaa.org/team/index/11440?org_id=769	[26, 14, 25, 20, 15, 3]
2445597	1	625	Samford	http://stats.ncaa.org/team/index/11440?org_id=625	[24, 25, 21, 25, 10, 2]
2445597	2		Ties		[11, 2, 0, 2, 0, 15]
2445597	3		Lead changes		[5, 1, 0, 0, 0, 6]
2230874	0	371	Loyola Chicago	http://stats.ncaa.org/team/index/11440?org_id=371	[25, 23, 28, 14, 15, 3]
2230874	1	201	Eastern Ill.	http://stats.ncaa.org/team/index/11440?org_id=201	[20, 25, 26, 25, 13, 2]
