year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2014	11440	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	-	115	 	1,575	736	4,405	0.190	1,500	133	212	1,942	97	33	278	33	1,880.0	30
2014	11440	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	-	115	 	1,354	596	4,156	0.182	1,293	97	199	1,811	133	46	429	58	1,711.5	49
2014	11440	2	Abilene Christian	-	Totals	-	-	-	-	-	89	 	975	541	3,188	0.136	903	72	113	1,442	132	52	303	31	1,250.5	53
2014	11440	2	Abilene Christian	-	Opponent Totals	-	-	-	-	-	89	 	1,145	538	3,378	0.180	1,068	133	179	1,462	72	62	177	49	1,428.5	39
2014	11440	721	Air Force	-	Totals	-	-	-	-	-	120	 	1,497	701	4,128	0.193	1,425	118	204	1,652	161	32	257	74	1,775.5	35
2014	11440	721	Air Force	-	Opponent Totals	-	-	-	-	-	120	 	1,616	570	4,085	0.256	1,499	161	256	1,633	118	45	475	60	2,059.5	23
2014	11440	5	Akron	-	Totals	-	-	-	-	-	99	 	1,166	596	3,534	0.161	1,076	123	192	1,454	129	70	216	45	1,467.0	29
2014	11440	5	Akron	-	Opponent Totals	-	-	-	-	-	99	 	1,260	474	3,429	0.229	1,165	129	200	1,511	123	84	276	32	1,611.0	23
2014	11440	8	Alabama	-	Totals	-	-	-	-	-	122	 	1,725	664	4,183	0.254	1,620	154	229	1,656	119	73	285	73	2,094.5	27
2014	11440	8	Alabama	-	Opponent Totals	-	-	-	-	-	122	 	1,535	635	4,122	0.218	1,424	119	269	1,493	154	55	483	69	1,950.5	47
2014	11440	6	Alabama A&M	-	Totals	-	-	-	-	-	117	 	1,274	651	3,629	0.172	1,119	158	202	1,341	199	52	305	36	1,636.5	19
2014	11440	6	Alabama A&M	-	Opponent Totals	-	-	-	-	-	117	 	1,426	587	3,618	0.232	1,277	199	162	1,452	156	60	345	44	1,857.5	45
2014	11440	7	Alabama St.	-	Totals	-	-	-	-	-	147	 	1,650	816	4,267	0.195	1,489	235	253	1,628	224	92	346	109	2,150.0	42
2014	11440	7	Alabama St.	-	Opponent Totals	-	-	-	-	-	147	 	1,514	788	4,256	0.171	1,355	223	269	1,552	235	97	251	67	1,959.5	63
2014	11440	14	Albany (NY)	-	Totals	-	-	-	-	-	95	 	1,020	523	3,427	0.145	947	89	133	1,613	137	59	226	29	1,281.0	39
2014	11440	14	Albany (NY)	-	Opponent Totals	-	-	-	-	-	95	 	1,262	505	3,645	0.208	1,157	139	164	1,666	89	28	264	35	1,561.0	22
2014	11440	17	Alcorn	-	Totals	-	-	-	-	-	80	 	503	494	2,203	0.004	441	88	165	747	218	32	84	39	665.0	27
2014	11440	17	Alcorn	-	Opponent Totals	-	-	-	-	-	80	 	999	351	2,221	0.292	898	218	157	1,054	88	61	195	36	1,375.5	9
2014	11440	23	American	-	Totals	-	-	-	-	-	127	 	1,817	541	4,417	0.289	1,646	193	248	1,951	127	84	462	49	2,325.0	21
2014	11440	23	American	-	Opponent Totals	-	-	-	-	-	127	 	1,374	730	4,395	0.147	1,298	127	166	1,788	192	53	275	42	1,691.5	33
2014	11440	27	Appalachian St.	-	Totals	-	-	-	-	-	116	 	1,553	567	4,233	0.233	1,454	125	189	1,884	127	68	304	24	1,898.0	10
2014	11440	27	Appalachian St.	-	Opponent Totals	-	-	-	-	-	116	 	1,391	675	4,193	0.171	1,333	129	182	1,845	123	52	316	52	1,730.0	31
