year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2007,A&M-Corpus Christi,26172,Loyola Maryland,369,08/25/2006,3,0,Neutral,"Fort Worth, TX",-,25
2007,A&M-Corpus Christi,26172,TCU,698,08/26/2006,1,3,Away,,1 Sets,75
2007,A&M-Corpus Christi,26172,South Carolina,648,08/26/2006,0,3,Neutral,"Fort Worth, TX",-,25
2007,A&M-Corpus Christi,26172,Weber St.,758,08/30/2006,0,3,Away,,-,455
2007,A&M-Corpus Christi,26172,VCU,740,09/01/2006,0,3,Neutral,"Provo, UT",-,0
2007,A&M-Corpus Christi,26172,BYU,77,09/02/2006,0,3,Away,,-,263
2007,A&M-Corpus Christi,26172,Stanford,674,09/02/2006,0,3,Neutral,"Provo, UT",-,0
2007,A&M-Corpus Christi,26172,Northern Ariz.,501,09/08/2006,1,3,Away,,1 Sets,324
2007,A&M-Corpus Christi,26172,Boise St.,66,09/09/2006,0,3,Neutral,"Flagstaff, AZ",-,58
2007,A&M-Corpus Christi,26172,FIU,231,09/09/2006,0,3,Neutral,"Flagstaff, AZ",-,73
2007,A&M-Corpus Christi,26172,Sam Houston St.,624,09/22/2006,2,3,Home,,2 Sets,450
2007,A&M-Corpus Christi,26172,Stephen F. Austin,676,09/23/2006,0,3,Home,,-,205
2007,A&M-Corpus Christi,26172,UTSA,706,09/26/2006,1,3,Home,,1 Sets,400
2007,A&M-Corpus Christi,26172,UTSA,706,09/30/2006,0,3,Away,,-,217
2007,A&M-Corpus Christi,26172,Texas-Arlington,702,10/06/2006,1,3,Away,,1 Sets,312
2007,A&M-Corpus Christi,26172,Texas St.,670,10/07/2006,1,3,Away,,1 Sets,627
2007,A&M-Corpus Christi,26172,Central Ark.,1004,10/13/2006,3,0,Home,,-,240
2007,A&M-Corpus Christi,26172,Northwestern St.,508,10/14/2006,3,0,Home,,-,350
2007,A&M-Corpus Christi,26172,Nicholls St.,483,10/20/2006,3,2,Away,,2 Sets,100
2007,A&M-Corpus Christi,26172,Southeastern La.,655,10/21/2006,3,0,Away,,-,125
2007,A&M-Corpus Christi,26172,Sam Houston St.,624,10/27/2006,3,0,Away,,-,303
