year,team_id,team_name,wins,losses,ties,total_games
2010,26172,A&M-Corpus Chris,9,22,0,31
2010,2,Abilene Christian,29,6,0,35
2010,30123,Academy of Art,18,16,0,34
2010,929,Adams St.,14,14,0,28
2010,3,Adelphi,27,10,0,37
2010,4,Adrian,6,21,0,27
2010,11324,Agnes Scott,4,15,0,19
2010,721,Air Force,8,21,0,29
2010,5,Akron,14,18,0,32
2010,10,Ala.-Huntsville,8,28,0,36
2010,8,Alabama,8,22,0,30
2010,6,Alabama A&M,22,13,0,35
2010,7,Alabama St.,10,23,0,33
2010,11,Alas. Anchorage,23,8,0,31
2010,12,Alas. Fairbanks,12,15,0,27
2010,14,Albany (NY),22,9,0,31
2010,13,Albany St. (GA),21,10,0,31
2010,2798,Albertus Magnus,2,16,0,18
2010,15,Albion,17,11,0,28
2010,16,Albright,15,14,0,29
2010,17,Alcorn,0,25,0,25
2010,934,Alderson Broaddus,22,16,0,38
2010,18,Alfred,3,23,0,26
2010,19,Allegheny,16,18,0,34
2010,21,Alma,17,13,0,30
2010,938,Alvernia,0,24,0,24
2010,28746,Alverno,0,28,0,28
2010,23,American,18,13,0,31
2010,22,American Int'l,23,10,0,33
2010,24,Amherst,20,8,0,28
2010,939,Anderson (IN),17,15,0,32
2010,13028,Anderson (SC),22,13,0,35
2010,25,Angelo St.,19,14,0,33
2010,26,Anna Maria,6,22,0,28
2010,27,Appalachian St.,14,17,0,31
2010,966,Arcadia,12,11,0,23
2010,29,Arizona,19,11,0,30
2010,28,Arizona St.,13,17,0,30
2010,8411,Ark.-Monticello,17,18,0,35
2010,2678,Ark.-Pine Bluff,0,29,0,29
2010,31,Arkansas,13,18,0,31
2010,30,Arkansas St.,22,11,0,33
2010,947,Arkansas Tech,24,13,0,37
2010,33,Armstrong,46,22,0,68
2010,725,Army,26,6,0,32
2010,35,Ashland,16,14,0,30
2010,36,Assumption,2,20,0,22
2010,37,Auburn,16,15,0,31
2010,38,Augsburg,17,14,0,31
2010,40,Augustana (IL),11,21,0,32
2010,41,Augustana (SD),14,18,0,32
2010,42,Aurora,17,15,0,32
2010,953,Austin,28,12,0,40
2010,43,Austin Peay,22,9,0,31
2010,44,Averett,23,15,0,38
2010,45,Babson,13,15,0,28
2010,94,Bakersfield,14,17,0,31
2010,46,Baldwin Wallace,5,24,0,29
2010,47,Ball St.,15,16,0,31
2010,958,Baptist Bible (PA),14,13,0,27
2010,962,Bard,7,17,0,24
2010,49,Barry,15,12,0,27
2010,15646,Barton,30,34,0,64
2010,58,Baruch,39,18,0,57
2010,50,Bates,16,9,0,25
2010,26520,Bay Path,1,19,0,20
2010,51,Baylor,24,10,0,34
2010,26107,Becker,9,19,0,28
2010,52,Bellarmine,14,9,0,23
2010,14927,Belmont,18,15,0,33
2010,2683,Belmont Abbey,24,30,0,54
2010,53,Beloit,24,6,0,30
2010,54,Bemidji St.,11,20,0,31
2010,55,Benedict,16,6,0,22
2010,296,Benedictine (IL),16,16,0,32
2010,56,Bentley,18,13,0,31
2010,59,Bethany (WV),16,15,0,31
2010,30038,Bethany Lutheran,5,16,0,21
2010,60,Bethel (MN),14,15,0,29
2010,61,Bethune-Cookman,13,15,0,28
2010,62,Binghamton,15,16,0,31
2010,28593,Birmingham-So.,10,10,0,20
2010,64,Blackburn,0,27,0,27
2010,984,Bloomfield,8,13,0,21
2010,985,Bluefield St.,3,15,0,18
2010,987,Bluffton,27,6,0,33
2010,66,Boise St.,8,22,0,30
2010,67,Boston College,12,19,0,31
2010,69,Bowdoin,19,11,0,30
2010,70,Bowie St.,5,27,0,32
2010,71,Bowling Green,13,20,0,33
2010,72,Bradley,9,23,0,32
2010,73,Brandeis,18,17,0,35
2010,30094,Brevard,15,15,0,30
2010,74,Bridgeport,33,6,0,39
2010,75,Bridgewater (VA),13,17,0,30
2010,76,Bridgewater St.,11,20,0,31
2010,78,Brockport,19,18,0,37
2010,79,Brooklyn,11,24,0,35
2010,80,Brown,6,19,0,25
2010,81,Bryant,11,23,0,34
2010,82,Bryn Mawr,8,16,0,24
2010,83,Bucknell,8,18,0,26
2010,84,Buena Vista,2,29,0,31
2010,86,Buffalo,16,16,0,32
2010,85,Buffalo St.,15,11,0,26
2010,87,Butler,21,14,0,35
2010,77,BYU,15,14,0,29
2010,2685,BYU-Hawaii,13,14,0,27
2010,88,Cabrini,24,7,0,31
2010,1305,Cairn,21,18,0,39
2010,105,Cal Lutheran,21,12,0,33
2010,90,Cal Poly,9,20,0,29
2010,91,Cal Poly Pomona,11,18,0,29
2010,92,Cal St. Dom. Hills,2,27,0,29
2010,98,Cal St. East Bay,10,21,0,31
2010,97,Cal St. Fullerton,18,12,0,30
2010,100,Cal St. L.A.,23,9,0,32
2010,30055,Cal St. Monterey Bay,13,19,0,32
2010,93,Cal St. San B'dino,33,2,0,35
2010,103,Cal St. Stanislaus,10,20,0,30
2010,995,Caldwell,21,12,0,33
2010,107,California,21,11,0,32
2010,106,California (PA),36,6,0,42
2010,89,Caltech,1,17,0,18
2010,114,Calvin,28,7,0,35
2010,996,Cameron,17,12,0,29
2010,115,Campbell,17,15,0,32
2010,116,Canisius,11,18,0,29
2010,117,Capital,16,15,0,31
2010,118,Carleton,13,11,0,24
2010,119,Carnegie Mellon,17,15,0,32
2010,120,Carroll (WI),14,17,0,31
2010,1000,Carson-Newman,23,10,0,33
2010,121,Carthage,33,6,0,39
2010,122,Case,24,9,0,33
2010,123,Castleton,14,8,0,22
2010,1001,Catawba,17,12,0,29
2010,124,Catholic,24,14,0,38
2010,23624,Cazenovia,7,18,0,25
2010,480,CCNY,36,24,0,60
2010,14795,Cedar Crest,9,16,0,25
2010,125,Centenary (LA),4,26,0,30
2010,12884,Centenary (NJ),15,16,0,31
2010,126,Central (IA),22,12,0,34
2010,1004,Central Ark.,27,3,0,30
2010,127,Central Conn. St.,18,15,0,33
2010,129,Central Mich.,17,13,0,30
2010,130,Central Mo.,34,5,0,39
2010,1009,Central Okla.,16,16,0,32
2010,1010,Central Wash.,16,11,0,27
2010,132,Centre,21,15,0,36
2010,1012,Chadron St.,5,21,0,26
2010,133,Chaminade,5,21,0,26
2010,134,Chapman,18,14,0,32
2010,1013,Charleston (WV),21,13,0,34
2010,48,Charleston So.,17,17,0,34
2010,458,Charlotte,15,17,0,32
2010,10972,Chatham,1,25,0,26
2010,693,Chattanooga,12,17,0,29
2010,21323,Chestnut Hill,5,25,0,30
2010,135,Cheyney,0,21,0,21
2010,137,Chicago,28,13,0,41
2010,136,Chicago St.,0,26,0,26
2010,95,Chico St.,23,9,0,32
2010,8875,Chowan,29,9,0,38
2010,139,Chris. Newport,36,7,0,43
2010,1015,Christian Bros.,17,15,0,32
2010,140,Cincinnati,25,11,0,36
2010,141,Citadel,8,26,0,34
2010,8580,City Tech,0,28,0,28
2010,30058,Claflin,15,11,0,26
2010,142,Claremont-M-S,14,15,0,29
2010,143,Clarion,26,10,0,36
2010,145,Clark (MA),8,17,0,25
2010,144,Clark Atlanta,9,18,0,27
2010,146,Clarkson,28,7,0,35
2010,147,Clemson,23,10,0,33
2010,148,Cleveland St.,26,8,0,34
2010,722,Coast Guard,28,5,0,33
2010,149,Coastal Caro.,20,14,0,34
2010,30083,Cobleskill St.,11,14,1,26
2010,150,Coe,9,25,0,34
2010,1023,Coker,7,51,0,58
2010,1014,Col. of Charleston,18,13,0,31
2010,151,Colby,10,18,0,28
2010,152,Colby-Sawyer,20,14,0,34
2010,153,Colgate,15,13,0,28
2010,11403,Colo. Christian,5,28,0,33
2010,157,Colorado,7,22,0,29
2010,154,Colorado Col.,35,5,0,40
2010,11416,Colorado Mesa,19,11,0,30
2010,155,Colorado Mines,22,10,0,32
2010,156,Colorado St.,25,6,0,31
2010,2720,Colorado St.-Pueblo,8,22,0,30
2010,158,Columbia,12,15,0,27
2010,1028,Concord,11,20,0,31
2010,162,Concordia (NY),1,24,0,25
