Abilene Christian,2,1998-99,Cathe Bragg,18-19,.486,""
Abilene Christian,2,1997-98,Cathe Bragg,9-15,.375,""
Abilene Christian,2,1996-97,Kent Wieb,10-24,.294,""
Abilene Christian,2,1995-96,Kent Wieb,23-9,.719,""
Abilene Christian,2,1994-95,Kent Wieb,16-17,.485,""
Abilene Christian,2,1993-94,Kent Wieb,33-8,.805,""
Abilene Christian,2,1992-93,Kent Wieb,24-16,.600,""
Abilene Christian,2,1991-92,Kent Wieb,29-11,.725,""
Abilene Christian,2,1990-91,Kent Wieb,18-15,.545,""
Abilene Christian,2,1989-90,Kent Wieb,13-12,.520,""
Abilene Christian,2,1988-89,Wes Kittley,14-12,.538,""
Abilene Christian,2,1987-88,Wes Kittley,16-8,.667,""
Abilene Christian,2,1986-87,Kathy Moore,8-17,.320,""
Abilene Christian,2,1985-86,Kathy Moore,14-17,.452,""
Abilene Christian,2,1984-85,Kathy Moore,19-18,.514,""
Abilene Christian,2,1983-84,Kathy Moore,12-25,.324,""
Abilene Christian,2,1982-83,Kathy Moore,6-24,.200,""
Abilene Christian,2,1981-82,Kathy Moore,34-18,.654,""
Abilene Christian,2,1980-81,Kathy Moore,16-19-2,.459,""
Abilene Christian,2,1979-80,Dr. Joyce Curtis,26-13-2,.659,""
Abilene Christian,2,1978-79,Dr. Joyce Curtis,29-10,.744,""
Abilene Christian,2,1977-78,Dr. Joyce Curtis,21-18,.538,""
Abilene Christian,2,1976-77,Dr. Joyce Curtis,21-12,.636,""
Abilene Christian,2,1975-76,Dr. Joyce Curtis,15-14,.517,""
Abilene Christian,2,1974-75,Dr. Joyce Curtis,13-14,.481,""
Abilene Christian,2,1973-74,Dr. Joyce Curtis,12-13,.480,""
Abilene Christian,2,1972-73,Dr. Joyce Curtis,5-9,.357,""
Abilene Christian,2,1971-72,Dr. Joyce Curtis,2-12,.143,First Season of Competition
Academy of Art,30123,2014-15,Ed Jackson,13-15,.464,""
Academy of Art,30123,2013-14,Ed Jackson,11-17,.393,""
Academy of Art,30123,2012-13,Ed Jackson,8-18,.308,""
Academy of Art,30123,2011-12,Allison Magner,10-17,.370,""
Academy of Art,30123,2010-11,"Allison Magner(6-5)
               
               -
               Marcus Young(9-7)",15-12,.556,""
Academy of Art,30123,2009-10,Marcus Young,18-16,.529,""
Adams St.,929,2014-15,Lindy Mortensen,14-14,.500,""
Adams St.,929,2013-14,Lindy Mortensen,17-13,.567,""
Adams St.,929,2012-13,Lindy Mortensen,25-6,.806,""
Adams St.,929,2011-12,Lindy Mortensen,19-9,.679,""
Adams St.,929,2010-11,Lindy Mortensen,9-17,.346,""
Adams St.,929,2009-10,Lindy Mortensen,14-14,.500,""
Adams St.,929,2008-09,Lindy Mortensen,15-13,.536,""
Adams St.,929,2007-08,Lindy Mortensen,15-14,.517,""
Adams St.,929,2006-07,Lindy Mortensen,5-23,.179,""
Adams St.,929,2005-06,Lindy Mortensen,11-15,.423,""
Adams St.,929,2004-05,Katie Moskowitz,13-13,.500,resigned
Adams St.,929,2003-04,Katie Moskowitz,19-10,.655,""
Adams St.,929,2002-03,Katie Moskowitz,13-15,.464,""
Adams St.,929,2001-02,Jody Paperno,9-17,.346,""
Adams St.,929,2000-01,Penny Graves,9-17,.346,""
Adams St.,929,1999-00,Penny Graves,9-18,.333,""
Adams St.,929,1998-99,Michelle Peterson,8-19,.296,""
Adams St.,929,1997-98,Michelle Peterson,11-17,.393,""
Adams St.,929,1996-97,Vivian Frausto,7-21,.250,""
Adams St.,929,1995-96,Vivian Frausto,6-30,.167,""
Adams St.,929,1994-95,Vivian Frausto,10-22,.312,""
Adams St.,929,1993-94,Vivian Frausto,22-16,.579,""
Adams St.,929,1992-93,Vivian Frausto,30-7,.811,""
Adams St.,929,1991-92,Vivian Frausto,30-18,.625,""
Adams St.,929,1990-91,Vivian Frausto,21-16,.568,""
Adams St.,929,1989-90,Vivian Frausto,17-20,.459,""
Adams St.,929,1988-89,Vivian Frausto,14-21,.400,""
Adams St.,929,1987-88,Vivian Frausto,12-28,.300,""
Adams St.,929,1986-87,Vivian Frausto,4-21,.160,""
Adams St.,929,1985-86,Vivian Frausto,5-25,.167,""
Adams St.,929,1984-85,Vickie Cusimano,2-25,.074,""
Adams St.,929,1983-84,Valerie Chapman,8-15,.348,""
Adams St.,929,1982-83,Connie Mancillas,9-16,.360,""
Adams St.,929,1981-82,Connie Mancillas,3-17,.150,""
Adams St.,929,1980-81,Charlene Kahre,5-13,.278,""
Adams St.,929,1979-80,Connie Mancillas,7-11,.389,""
Adams St.,929,1978-79,Connie Mancillas,7-14,.333,""
Adelphi,3,2014-15,Danielle MacKnight,16-15,.516,""
Adelphi,3,2013-14,Danielle MacKnight,19-13,.594,""
Adelphi,3,2012-13,Danielle MacKnight,25-12,.676,""
Adelphi,3,2011-12,Danielle MacKnight,23-8,.742,""
Adelphi,3,2010-11,Danielle MacKnight,20-12,.625,""
Adelphi,3,2009-10,Danielle MacKnight,27-10,.730,""
Adelphi,3,2008-09,Danielle MacKnight,27-12,.692,""
Adelphi,3,2007-08,Danielle MacKnight,26-9,.743,""
Adelphi,3,2006-07,Chriss Mazzarella,12-11,.522,""
Adelphi,3,2005-06,Joe Chojnacki,13-17,.433,""
Adelphi,3,2004-05,Joe Chojnacki,20-14,.588,""
Adelphi,3,2003-04,Joe Chojnacki,8-17,.320,""
Adelphi,3,2002-03,Jeff Lipton,18-17,.514,""
Adelphi,3,2001-02,Jeff Lipton,14-17,.452,""
Adelphi,3,2000-01,Jeff Lipton,5-15,.250,""
Adelphi,3,1999-00,Amy DeMasi,15-22,.405,""
Adelphi,3,1998-99,Amy DeMasi,8-20,.286,""
Adelphi,3,1997-98,Karen Hogan,12-17,.414,""
Adelphi,3,1996-97,Karen Hogan,13-14,.481,""
Adelphi,3,1995-96,Karen Hogan,8-17,.320,""
Adelphi,3,1994-95,Karen Hogan,11-19,.367,""
Adelphi,3,1993-94,Karen Hogan,11-16,.407,""
Adelphi,3,1992-93,Karen Hogan,8-19,.296,first year of program
Adrian,4,2014-15,David Kwan,12-17,.414,""
Adrian,4,2013-14,David Kwan,11-17,.393,""
Adrian,4,2012-13,David Kwan,14-16,.467,""
Adrian,4,2011-12,Elisa Joris,8-21,.276,""
Adrian,4,2010-11,Elisa Joris,10-20,.333,""
Adrian,4,2009-10,Elisa Joris,6-21,.222,""
Adrian,4,2008-09,Lori Papineau,13-13,.500,""
Adrian,4,2007-08,Lori Papineau,18-13,.581,""
Adrian,4,2006-07,Lori Papineau,18-9,.667,""
Adrian,4,2005-06,Mike Watkins,21-7,.750,""
Adrian,4,2004-05,Mike Watkins,13-16,.448,""
Agnes Scott,11324,2014-15,Catherine Geerlings,9-17,.346,""
Agnes Scott,11324,2013-14,Catherine Geerlings,11-18,.379,""
Agnes Scott,11324,2012-13,Catherine Geerlings,8-15,.348,""
Agnes Scott,11324,2011-12,Catherine Geerlings,11-11,.500,""
Agnes Scott,11324,2010-11,Catherine Geerlings,5-14,.263,""
Agnes Scott,11324,2009-10,Amanda Brown,4-15,.211,""
Agnes Scott,11324,2008-09,Amanda Brown,1-12,.077,""
Agnes Scott,11324,2007-08,Amanda Brown,5-17,.227,""
Agnes Scott,11324,2006-07,Amanda Brown,5-14,.263,""
Agnes Scott,11324,2005-06,Jim Hilleary,0-0,.000,""
Agnes Scott,11324,2004-05,Jim Hilleary,0-0,.000,""
Agnes Scott,11324,2000-01,Lori Brown,14-16,.467,""
Agnes Scott,11324,1999-00,Lori Brown,11-17,.393,""
Agnes Scott,11324,1998-99,Jessica Szymanski,12-12,.500,""
Agnes Scott,11324,1997-98,Stephanie Dragan,7-21,.250,""
Agnes Scott,11324,1996-97,Stephanie Dragan,23-9,.719,""
Agnes Scott,11324,1994-95,Robert Bailey,7-11,.389,""
Air Force,721,2014-15,Matt McShane,13-19,.406,""
Air Force,721,2013-14,Matt McShane,8-24,.250,""
Air Force,721,2012-13,Matt McShane,9-21,.300,""
Air Force,721,2011-12,Matt McShane,3-27,.100,""
Air Force,721,2010-11,Matt McShane,4-25,.138,""
Air Force,721,2009-10,Penny Lucas-White,8-21,.276,""
Air Force,721,2008-09,Penny Lucas-White,5-24,.172,""
Air Force,721,2007-08,Penny Lucas-White,7-24,.226,""
Air Force,721,2006-07,Penny Lucas-White,3-25,.107,""
Air Force,721,2005-06,Penny Lucas-White,5-28,.152,""
Air Force,721,2004-05,Penny Lucas-White,4-21,.160,""
Air Force,721,2003-04,Penny Lucas-White,14-15,.483,""
Air Force,721,2002-03,Penny Lucas-White,8-22,.267,""
Air Force,721,2001-02,Penny Lucas-White,2-21,.087,""
Air Force,721,2000-01,Penny Lucas-White,6-21,.222,""
Air Force,721,1999-00,Penny Lucas-White,17-12,.586,""
Air Force,721,1998-99,Penny Lucas-White,9-17,.346,""
Air Force,721,1997-98,Penny Lucas-White,5-28,.152,""
Air Force,721,1996-97,Penny Lucas-White,4-23,.148,""
Air Force,721,1995-96,Barb Corbeil,11-22,.333,""
Air Force,721,1994-95,Barb Corbeil,29-7,.806,""
Air Force,721,1993-94,Barb Corbeil,21-18,.538,""
Air Force,721,1992-93,Bill Peer,28-19,.596,""
Air Force,721,1991-92,Bill Peer,27-21,.562,""
Air Force,721,1990-91,Bill Peer,31-19,.620,""
Air Force,721,1989-90,Bill Peer,30-18,.625,""
Air Force,721,1988-89,Bill Peer,28-18,.609,""
Air Force,721,1987-88,Bill Peer,27-19,.587,""
Air Force,721,1986-87,Bill Peer,21-17,.553,""
Air Force,721,1985-86,Bill Peer,24-20,.545,""
Air Force,721,1984-85,Bill Peer,33-16,.673,""
Air Force,721,1983-84,Bill Peer,45-11,.804,""
Air Force,721,1982-83,Bill Peer,34-15,.694,""
Air Force,721,1981-82,Ed Haleck,46-15,.754,""
Air Force,721,1980-81,Colleen Turner,13-10,.565,""
Air Force,721,1979-80,Colleen Turner,6-12,.333,""
Air Force,721,1978-79,"Carol West(0-0)
               
               -
               Cathy Bacon(0-0)",14-10,.583,""
Air Force,721,1977-78,Darlene Riding,16-9,.640,""
Air Force,721,1976-77,Darlene Riding,7-6,.538,First Year of Program
Akron,5,2014-15,Ron Arenz,8-23,.258,""
Akron,5,2013-14,Ron Arenz,8-19,.296,""
Akron,5,2012-13,Ron Arenz,16-13,.552,""
Akron,5,2011-12,Ron Arenz,4-25,.138,""
Akron,5,2010-11,Ron Arenz,15-17,.469,""
Akron,5,2009-10,Ron Arenz,14-18,.438,""
Akron,5,2008-09,Ron Arenz,11-17,.393,""
Akron,5,2007-08,Mike Sweitzer,10-20,.333,""
Akron,5,2006-07,Mike Sweitzer,7-24,.226,""
Akron,5,2005-06,Mike Sweitzer,10-20,.333,""
Akron,5,2004-05,Mike Sweitzer,13-16,.448,""
Akron,5,2003-04,Mike Sweitzer,17-13,.567,""
Akron,5,2002-03,Mike Sweitzer,26-7,.788,""
Akron,5,2001-02,Mike Sweitzer,17-9,.654,""
Akron,5,2000-01,Mike Sweitzer,16-14,.533,""
Akron,5,1999-00,Mike Sweitzer,18-14,.562,""
Akron,5,1998-99,Mike Sweitzer,18-11,.621,""
Akron,5,1997-98,Mike Sweitzer,16-17,.485,""
Akron,5,1996-97,Mike Sweitzer,13-18,.419,""
Akron,5,1995-96,Mike Sweitzer,24-10,.706,""
Akron,5,1994-95,Mike Sweitzer,23-9,.719,""
Akron,5,1993-94,Mike Sweitzer,15-16,.484,""
Akron,5,1992-93,Mike Sweitzer,14-20,.412,""
Akron,5,1991-92,Mike Sweitzer,24-14,.632,""
Ala.-Huntsville,10,2014-15,Keith Giboney,16-13,.552,""
Ala.-Huntsville,10,2013-14,Keith Giboney,12-21,.364,""
Ala.-Huntsville,10,2012-13,Laura Taube,12-21,.364,""
Ala.-Huntsville,10,2011-12,Laura Taube,10-25,.286,""
Ala.-Huntsville,10,2010-11,Laura Taube,10-25,.286,""
Ala.-Huntsville,10,2009-10,Laura Taube,8-28,.222,""
Ala.-Huntsville,10,2008-09,Laura Taube,1-31,.031,""
Ala.-Huntsville,10,2007-08,Laura Taube,11-27,.289,""
Ala.-Huntsville,10,2006-07,Laura Taube,10-22,.312,""
Ala.-Huntsville,10,2005-06,Laura Taube,24-13,.649,""
Ala.-Huntsville,10,2004-05,Laura Taube,24-12,.667,""
Ala.-Huntsville,10,2003-04,Laura Taube,18-15,.545,added 7 missing matches in 2009
Ala.-Huntsville,10,2002-03,Laura Taube,15-19,.441,""
Ala.-Huntsville,10,2001-02,Laura Taube,28-9,.757,""
Ala.-Huntsville,10,2000-01,Laura Taube,22-14,.611,""
Ala.-Huntsville,10,1999-00,Laura Taube,29-6,.829,""
Ala.-Huntsville,10,1998-99,Laura Taube,32-6,.842,""
Ala.-Huntsville,10,1997-98,Laura Taube,35-10,.778,""
Ala.-Huntsville,10,1996-97,Laura Taube,37-7,.841,""
Ala.-Huntsville,10,1995-96,Laura Taube,29-13,.690,""
Ala.-Huntsville,10,1994-95,Laura Taube,26-16,.619,""
Ala.-Huntsville,10,1993-94,Connie Nicholson,27-17,.614,""
Ala.-Huntsville,10,1992-93,Connie Nicholson,30-11,.732,""
Ala.-Huntsville,10,1991-92,Connie Nicholson,27-11,.711,""
Ala.-Huntsville,10,1990-91,Connie Nicholson,23-10,.697,""
Ala.-Huntsville,10,1989-90,Joe Hagan,10-16-2,.393,""
Ala.-Huntsville,10,1988-89,Leila Nabors,9-33,.214,""
Ala.-Huntsville,10,1987-88,Leila Nabors,4-18,.182,""
Ala.-Huntsville,10,1986-87,Leila Nabors,2-21,.087,First Season of Program
Alabama,8,2014-15,Ed Allen,26-8,.765,""
Alabama,8,2013-14,Ed Allen,24-10,.706,""
Alabama,8,2012-13,Ed Allen,18-14,.562,""
Alabama,8,2011-12,Ed Allen,11-20,.355,""
Alabama,8,2010-11,Judy Green,11-19,.367,""
Alabama,8,2009-10,Judy Green,8-22,.267,""
Alabama,8,2008-09,Judy Green,16-13,.552,""
Alabama,8,2007-08,Judy Green,15-15,.500,""
Alabama,8,2006-07,Judy Green,17-13,.567,""
Alabama,8,2005-06,Judy Green,23-11,.676,""
Alabama,8,2004-05,Judy Green,21-9,.700,""
Alabama,8,2003-04,Judy Green,18-13,.581,""
Alabama,8,2002-03,Judy Green,19-15,.559,""
Alabama,8,2001-02,Judy Green,22-9,.710,""
Alabama,8,2000-01,Judy Green,22-8,.733,""
Alabama,8,1999-00,Judy Green,17-15,.531,""
Alabama,8,1998-99,Judy Green,14-18,.438,""
Alabama,8,1997-98,Judy Green,9-23,.281,""
Alabama,8,1996-97,Judy Green,5-31,.139,""
Alabama,8,1995-96,Dorothy Franco-Reed,24-10,.706,""
Alabama,8,1994-95,Dorothy Franco-Reed,21-14,.600,""
Alabama,8,1993-94,Dorothy Franco-Reed,17-21,.447,""
Alabama,8,1992-93,Dorothy Franco-Reed,10-22,.312,""
Alabama,8,1991-92,Dorothy Franco-Reed,14-18,.438,""
Alabama,8,1990-91,Dorothy Franco-Reed,15-22,.405,""
Alabama,8,1989-90,Dorothy Franco-Reed,13-24,.351,""
Alabama,8,1981-82,Stephanie Schleuder,24-18,.571,""
Alabama,8,1980-81,Stephanie Schleuder,35-19,.648,""
Alabama,8,1979-80,Stephanie Schleuder,43-15,.741,""
Alabama,8,1978-79,Stephanie Schleuder,33-19,.635,""
Alabama,8,1977-78,Stephanie Schleuder,57-5,.919,""
Alabama,8,1976-77,Stephanie Schleuder,52-6,.897,""
Alabama,8,1975-76,Stephanie Schleuder,34-12,.739,""
Alabama,8,1974-75,Stephanie Schleuder,6-13,.316,First Year of Program
Alabama A&M,6,2014-15,Rose Powell,13-20,.394,""
Alabama A&M,6,2013-14,Nedra Brown,11-21,.344,""
Alabama A&M,6,2012-13,Nedra Brown,12-20,.375,""
Alabama A&M,6,2011-12,Nedra Brown,16-18,.471,""
Alabama A&M,6,2010-11,Nedra Brown,16-11,.593,""
Alabama A&M,6,2009-10,Nedra Brown,22-13,.629,""
Alabama A&M,6,2008-09,Nedra Brown,14-17,.452,""
Alabama A&M,6,2007-08,Nedra Brown,15-10,.600,""
Alabama A&M,6,2006-07,Betty Austin,10-14,.417,""
Alabama A&M,6,2005-06,Betty Austin,15-12,.556,""
Alabama A&M,6,2004-05,Betty Austin,22-6,.786,""
Alabama A&M,6,2003-04,Betty Austin,25-6,.806,""
Alabama A&M,6,2002-03,Betty Austin,24-8,.750,""
Alabama A&M,6,2001-02,Betty Austin,21-10,.677,""
Alabama A&M,6,2000-01,Betty Austin,31-3,.912,""
Alabama A&M,6,1999-00,Betty Austin,25-8,.758,""
Alabama A&M,6,1998-99,Betty Austin,23-3,.885,""
Alabama A&M,6,1997-98,Betty Austin,16-13,.552,""
Alabama A&M,6,1996-97,Betty Austin,21-8,.724,""
Alabama A&M,6,1995-96,Betty Austin,28-5,.848,""
Alabama A&M,6,1994-95,Betty Austin,29-5,.853,""
Alabama A&M,6,1993-94,Betty Austin,26-9,.743,""
Alabama A&M,6,1992-93,Betty Austin,30-7,.811,""
Alabama A&M,6,1991-92,Betty Austin,21-7,.750,""
Alabama A&M,6,1990-91,Betty Austin,19-7,.731,""
Alabama A&M,6,1989-90,Betty Austin,31-9,.775,""
Alabama A&M,6,1988-89,Betty Austin,30-6,.833,""
Alabama A&M,6,1987-88,Betty Austin,33-10,.767,""
Alabama A&M,6,1986-87,Betty Austin,22-10,.688,""
Alabama A&M,6,1985-86,Betty Austin,16-11,.593,""
Alabama A&M,6,1984-85,Betty Austin,14-4,.778,""
Alabama A&M,6,1983-84,Betty Austin,13-4,.765,""
Alabama A&M,6,1982-83,Betty Austin,18-10,.643,""
Alabama A&M,6,1981-82,Betty Austin,15-6,.714,""
Alabama A&M,6,1980-81,Betty Austin,13-8,.619,""
Alabama A&M,6,1979-80,Betty Austin,8-8,.500,""
Alabama A&M,6,1978-79,Betty Austin,4-10,.286,""
Alabama A&M,6,1977-78,Betty Austin,1-9,.100,First Year of Program
Alabama St.,7,2014-15,Penny Lucas-White,20-19,.513,""
Alabama St.,7,2013-14,Penny Lucas-White,25-16,.610,""
Alabama St.,7,2012-13,Penny Lucas-White,9-27,.250,""
Alabama St.,7,2011-12,Penny Lucas-White,15-21,.417,""
Alabama St.,7,2010-11,Sonia Price,12-21,.364,""
Alabama St.,7,2009-10,Sonia Price,10-23,.303,""
Alabama St.,7,2008-09,Sonia Price,9-21,.300,""
Alabama St.,7,2007-08,Sonia Price,4-26,.133,""
Alabama St.,7,2006-07,Sonia Price,0-20,.000,""
Alabama St.,7,2005-06,Sonia Price,10-17,.370,""
Alabama St.,7,2004-05,Sonia Price,2-17,.105,""
Alabama St.,7,2003-04,Sonia Price,10-22,.312,""
Alabama St.,7,2002-03,Sonia Price,3-20,.130,""
Alabama St.,7,2001-02,Sonia Price,7-20,.259,""
Alabama St.,7,2000-01,Sonia Price,12-17,.414,""
Alabama St.,7,1999-00,Sonia Price,14-14,.500,""
Alabama St.,7,1998-99,Sonia Price,15-23,.395,""
Alabama St.,7,1997-98,Sonia Price,9-26,.257,""
Alabama St.,7,1996-97,Sonia Price,13-16,.448,""
Alabama St.,7,1995-96,Sonia Price,18-15,.545,""
Alas. Anchorage,11,2014-15,Chris Green,21-6,.778,""
Alas. Anchorage,11,2013-14,Chris Green,21-10,.677,""
Alas. Anchorage,11,2012-13,Chris Green,16-10,.615,""
Alas. Anchorage,11,2011-12,Chris Green,18-9,.667,""
Alas. Anchorage,11,2010-11,Chris Green,18-9,.667,""
Alas. Anchorage,11,2009-10,Chris Green,23-8,.742,""
Alas. Anchorage,11,2008-09,Chris Green,15-14,.517,""
Alas. Anchorage,11,2007-08,Michelle Earl,5-19,.208,""
Alas. Anchorage,11,2006-07,Michelle Earl,5-20,.200,""
Alas. Anchorage,11,2005-06,Michelle Earl,7-19,.269,""
Alas. Anchorage,11,2004-05,Kim Lauwers,13-13,.500,""
Alas. Anchorage,11,2003-04,Kim Lauwers,16-10,.615,""
Alas. Anchorage,11,2002-03,Kim Lauwers,15-11,.577,""
Alas. Anchorage,11,2001-02,Kim Lauwers,18-10,.643,""
Alas. Anchorage,11,2000-01,Kim Lauwers,14-18,.438,""
Alas. Anchorage,11,1999-00,Kim Lauwers,15-12,.556,""
Alas. Anchorage,11,1998-99,Kim Lauwers,15-17,.469,""
Alas. Anchorage,11,1997-98,Kerry Carr,13-17,.433,""
Alas. Anchorage,11,1996-97,Kerry Carr,20-13,.606,""
Alas. Anchorage,11,1995-96,Judy Lee,14-20,.412,""
Alas. Anchorage,11,1994-95,Judy Lee,16-16,.500,""
Alas. Anchorage,11,1993-94,Judy Lee,11-16,.407,""
Alas. Anchorage,11,1992-93,Judy Lee,24-10,.706,""
Alas. Anchorage,11,1991-92,Judy Lee,13-21,.382,""
Alas. Anchorage,11,1990-91,Judy Lee,24-15,.615,""
Alas. Anchorage,11,1989-90,Judy Lee,23-13,.639,""
Alas. Anchorage,11,1988-89,Judy Lee,22-9,.710,""
Alas. Anchorage,11,1987-88,Judy Lee,16-22,.421,""
Alas. Anchorage,11,1986-87,Judy Lee,23-8,.742,""
Alas. Anchorage,11,1985-86,Judy Lee,9-23,.281,""
Alas. Anchorage,11,1984-85,Sheryl Sousa,22-11,.667,""
Alas. Anchorage,11,1983-84,Sheryl Sousa,3-24,.111,""
Alas. Anchorage,11,1982-83,Sheryl Sousa,21-11,.656,""
Alas. Anchorage,11,1981-82,Sheryl Sousa,14-13,.519,""
Alas. Anchorage,11,1980-81,Kerry McCraig,17-10,.630,First Year of Program
Alas. Fairbanks,12,2014-15,Mallory Larranaga,3-23,.115,""
Alas. Fairbanks,12,2013-14,Mallory Larranaga,4-25,.138,""
Alas. Fairbanks,12,2012-13,Phil Shoemaker,6-18,.250,""
Alas. Fairbanks,12,2011-12,Phil Shoemaker,2-24,.077,""
Alas. Fairbanks,12,2010-11,Phil Shoemaker,7-17,.292,""
Alas. Fairbanks,12,2009-10,Phil Shoemaker,12-15,.444,""
Alas. Fairbanks,12,2008-09,Phil Shoemaker,15-10,.600,""
Alas. Fairbanks,12,2007-08,Phil Shoemaker,10-16,.385,""
Alas. Fairbanks,12,2006-07,Phil Shoemaker,7-16,.304,""
Alas. Fairbanks,12,2005-06,Phil Shoemaker,1-21,.045,""
Alas. Fairbanks,12,2004-05,Phil Shoemaker,13-12,.520,""
Alas. Fairbanks,12,2003-04,Phil Shoemaker,13-10,.565,""
Alas. Fairbanks,12,2002-03,Phil Shoemaker,16-7,.696,""
Alas. Fairbanks,12,2001-02,Phil Shoemaker,15-8,.652,""
Alas. Fairbanks,12,2000-01,Phil Shoemaker,15-8,.652,""
Alas. Fairbanks,12,1998-99,Tim Brown,8-21,.276,""
Alas. Fairbanks,12,1997-98,Tim Brown,14-17,.452,""
Alas. Fairbanks,12,1996-97,Tim Brown,18-14,.562,""
Alas. Fairbanks,12,1995-96,Tim Brown,21-13,.618,""
Alas. Fairbanks,12,1994-95,Tim Brown,14-17,.452,""
Alas. Fairbanks,12,1993-94,Tim Brown,12-12,.500,""
Alas. Fairbanks,12,1992-93,Tim Brown,14-17,.452,""
Alas. Fairbanks,12,1991-92,Tim Brown,16-7,.696,""
Alas. Fairbanks,12,1990-91,Sandra Carter,10-20,.333,""
Alas. Fairbanks,12,1989-90,Sandra Carter,0-12,.000,""
Alas. Fairbanks,12,1988-89,Sandra Carter,1-13,.071,""
Alas. Fairbanks,12,1987-88,Sandra Carter,3-24,.111,""
Alas. Fairbanks,12,1986-87,Karen Morris,3-27,.100,""
Alas. Fairbanks,12,1985-86,Karen Morris,1-27,.036,""
Alas. Fairbanks,12,1984-85,Karen Morris,9-21,.300,""
Alas. Fairbanks,12,1983-84,Karen Morris,8-19,.296,""
Alas. Fairbanks,12,1982-83,Karen Morris,7-23,.233,""
Alas. Fairbanks,12,1981-82,Karen Morris,4-21,.160,""
Alas. Fairbanks,12,1980-81,Karen Morris,5-23,.179,""
Alas. Fairbanks,12,1979-80,Steve Lackey,7-11,.389,""
Albany (NY),14,2014-15,MJ Engstrom,10-17,.370,""
Albany (NY),14,2013-14,MJ Engstrom,9-19,.321,""
Albany (NY),14,2012-13,MJ Engstrom,14-15,.483,""
Albany (NY),14,2011-12,MJ Engstrom,21-9,.700,""
Albany (NY),14,2010-11,MJ Engstrom,22-9,.710,""
Albany (NY),14,2009-10,MJ Engstrom,22-9,.710,""
Albany (NY),14,2008-09,MJ Engstrom,23-9,.719,""
Albany (NY),14,2007-08,Kelly Sheffield,24-10,.706,""
Albany (NY),14,2006-07,Kelly Sheffield,19-13,.594,""
Albany (NY),14,2005-06,Kelly Sheffield,28-4,.875,""
Albany (NY),14,2004-05,Kelly Sheffield,27-7,.794,""
Albany (NY),14,2003-04,Kelly Sheffield,24-10,.706,""
Albany (NY),14,2002-03,Kelly Sheffield,16-15,.516,""
Albany (NY),14,2001-02,Kelly Sheffield,4-20,.167,""
Albany (NY),14,2000-01,Curtis Strife,3-24,.111,""
Albany (NY),14,1999-00,Curtis Strife,9-17,.346,""
Albany (NY),14,1998-99,Patrick Dwyer,18-14,.562,""
Albany (NY),14,1997-98,Patrick Dwyer,20-11,.645,""
Albany (NY),14,1996-97,Patrick Dwyer,13-15,.464,""
Albany (NY),14,1995-96,Patrick Dwyer,15-12,.556,""
Albany (NY),14,1994-95,Patrick Dwyer,12-21,.364,""
Albany (NY),14,1993-94,Patrick Dwyer,7-24,.226,""
Albany (NY),14,1992-93,Patrick Dwyer,24-19,.558,""
Albany (NY),14,1991-92,Patrick Dwyer,23-14,.622,""
Albany (NY),14,1990-91,Patrick Dwyer,17-14,.548,""
