year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2005,A&M-Corpus Christi,26172,Navy,726,09/03/2004,0,3,Neutral,"Greensboro, NC",-,50
2005,A&M-Corpus Christi,26172,Campbell,115,09/03/2004,3,2,Neutral,"Greensboro, NC",2 Sets,50
2005,A&M-Corpus Christi,26172,Savannah St.,632,09/04/2004,3,0,Neutral,"Greensboro, NC",-,50
2005,A&M-Corpus Christi,26172,N.C. A&T,488,09/04/2004,3,0,Away,,-,50
2005,A&M-Corpus Christi,26172,Texas A&M Int'l,,09/08/2004,0,3,Home,,-,450
2005,A&M-Corpus Christi,26172,Baylor,51,09/10/2004,0,3,Neutral,"Huntsville, TX",-,75
2005,A&M-Corpus Christi,26172,Centenary (LA),125,09/10/2004,3,2,Neutral,"Huntsville, TX",2 Sets,76
2005,A&M-Corpus Christi,26172,Tulsa,719,09/11/2004,1,3,Neutral,"Huntsville, TX",1 Sets,101
2005,A&M-Corpus Christi,26172,Sam Houston St.,624,09/11/2004,1,3,Away,,1 Sets,132
2005,A&M-Corpus Christi,26172,Prairie View,553,09/17/2004,3,1,Away,,1 Sets,150
2005,A&M-Corpus Christi,26172,Centenary (LA),125,09/17/2004,3,0,Neutral,"Prairie View, TX",-,50
2005,A&M-Corpus Christi,26172,Ark.-Pine Bluff,2678,09/18/2004,3,0,Neutral,"Prairie View, TX",-,50
2005,A&M-Corpus Christi,26172,Texas Southern,699,09/18/2004,3,0,Neutral,"Praire View, TX",-,100
2005,A&M-Corpus Christi,26172,Texas Southern,699,09/21/2004,3,0,Home,,-,340
2005,A&M-Corpus Christi,26172,UTSA,706,09/23/2004,0,3,Away,,-,254
2005,A&M-Corpus Christi,26172,Sam Houston St.,624,09/29/2004,0,3,Home,,-,350
2005,A&M-Corpus Christi,26172,Texas Southern,699,10/01/2004,3,1,Away,,1 Sets,100
2005,A&M-Corpus Christi,26172,Hampton,270,10/02/2004,3,0,Neutral,"Baton Rouge, LA",-,70
2005,A&M-Corpus Christi,26172,Southern U.,665,10/02/2004,3,0,Away,,-,50
2005,A&M-Corpus Christi,26172,Tex. A&M-Kingsville,696,10/04/2004,3,2,Away,,2 Sets,311
2005,A&M-Corpus Christi,26172,Tex.-Pan American,536,10/06/2004,2,3,Home,,2 Sets,287
2005,A&M-Corpus Christi,26172,Prairie View,553,10/09/2004,3,1,Home,,1 Sets,190
2005,A&M-Corpus Christi,26172,Tex.-Pan American,536,10/12/2004,0,3,Away,,-,228
2005,A&M-Corpus Christi,26172,Utah Valley,30024,10/15/2004,0,3,Home,,-,240
2005,A&M-Corpus Christi,26172,Northern Colo.,502,10/16/2004,0,3,Home,,-,210
2005,A&M-Corpus Christi,26172,Prairie View,553,10/30/2004,3,0,Away,,-,100
