year	year_id	division	team_id	team_name	team_url
2015	11760	2	30123	Academy of Art	http://stats.ncaa.org/team/index/11760?org_id=30123
2015	11760	2	929	Adams St.	http://stats.ncaa.org/team/index/11760?org_id=929
2015	11760	2	3	Adelphi	http://stats.ncaa.org/team/index/11760?org_id=3
2015	11760	2	10	Ala.-Huntsville	http://stats.ncaa.org/team/index/11760?org_id=10
2015	11760	2	11	Alas. Anchorage	http://stats.ncaa.org/team/index/11760?org_id=11
2015	11760	2	12	Alas. Fairbanks	http://stats.ncaa.org/team/index/11760?org_id=12
2015	11760	2	13	Albany St. (GA)	http://stats.ncaa.org/team/index/11760?org_id=13
2015	11760	2	934	Alderson Broaddus	http://stats.ncaa.org/team/index/11760?org_id=934
2015	11760	2	22	American Int'l	http://stats.ncaa.org/team/index/11760?org_id=22
2015	11760	2	13028	Anderson (SC)	http://stats.ncaa.org/team/index/11760?org_id=13028
2015	11760	2	25	Angelo St.	http://stats.ncaa.org/team/index/11760?org_id=25
2015	11760	2	30105	Ark.-Fort Smith	http://stats.ncaa.org/team/index/11760?org_id=30105
2015	11760	2	8411	Ark.-Monticello	http://stats.ncaa.org/team/index/11760?org_id=8411
2015	11760	2	947	Arkansas Tech	http://stats.ncaa.org/team/index/11760?org_id=947
2015	11760	2	33	Armstrong	http://stats.ncaa.org/team/index/11760?org_id=33
2015	11760	2	35	Ashland	http://stats.ncaa.org/team/index/11760?org_id=35
2015	11760	2	36	Assumption	http://stats.ncaa.org/team/index/11760?org_id=36
2015	11760	2	41	Augustana (SD)	http://stats.ncaa.org/team/index/11760?org_id=41
2015	11760	2	30146	Azusa Pacific	http://stats.ncaa.org/team/index/11760?org_id=30146
2015	11760	2	2685	BYU-Hawaii	http://stats.ncaa.org/team/index/11760?org_id=2685
2015	11760	2	49	Barry	http://stats.ncaa.org/team/index/11760?org_id=49
2015	11760	2	15646	Barton	http://stats.ncaa.org/team/index/11760?org_id=15646
2015	11760	2	52	Bellarmine	http://stats.ncaa.org/team/index/11760?org_id=52
2015	11760	2	2683	Belmont Abbey	http://stats.ncaa.org/team/index/11760?org_id=2683
2015	11760	2	54	Bemidji St.	http://stats.ncaa.org/team/index/11760?org_id=54
2015	11760	2	55	Benedict	http://stats.ncaa.org/team/index/11760?org_id=55
2015	11760	2	56	Bentley	http://stats.ncaa.org/team/index/11760?org_id=56
2015	11760	2	30134	Black Hills St.	http://stats.ncaa.org/team/index/11760?org_id=30134
2015	11760	2	984	Bloomfield	http://stats.ncaa.org/team/index/11760?org_id=984
2015	11760	2	985	Bluefield St.	http://stats.ncaa.org/team/index/11760?org_id=985
2015	11760	2	70	Bowie St.	http://stats.ncaa.org/team/index/11760?org_id=70
2015	11760	2	30094	Brevard	http://stats.ncaa.org/team/index/11760?org_id=30094
2015	11760	2	74	Bridgeport	http://stats.ncaa.org/team/index/11760?org_id=74
2015	11760	2	91	Cal Poly Pomona	http://stats.ncaa.org/team/index/11760?org_id=91
2015	11760	2	92	Cal St. Dom. Hills	http://stats.ncaa.org/team/index/11760?org_id=92
2015	11760	2	98	Cal St. East Bay	http://stats.ncaa.org/team/index/11760?org_id=98
2015	11760	2	100	Cal St. L.A.	http://stats.ncaa.org/team/index/11760?org_id=100
2015	11760	2	30055	Cal St. Monterey Bay	http://stats.ncaa.org/team/index/11760?org_id=30055
2015	11760	2	93	Cal St. San B'dino	http://stats.ncaa.org/team/index/11760?org_id=93
2015	11760	2	103	Cal St. Stanislaus	http://stats.ncaa.org/team/index/11760?org_id=103
2015	11760	2	995	Caldwell	http://stats.ncaa.org/team/index/11760?org_id=995
2015	11760	2	106	California (PA)	http://stats.ncaa.org/team/index/11760?org_id=106
2015	11760	2	30135	California Baptist	http://stats.ncaa.org/team/index/11760?org_id=30135
2015	11760	2	996	Cameron	http://stats.ncaa.org/team/index/11760?org_id=996
2015	11760	2	1000	Carson-Newman	http://stats.ncaa.org/team/index/11760?org_id=1000
2015	11760	2	1001	Catawba	http://stats.ncaa.org/team/index/11760?org_id=1001
2015	11760	2	30124	Cedarville	http://stats.ncaa.org/team/index/11760?org_id=30124
2015	11760	2	130	Central Mo.	http://stats.ncaa.org/team/index/11760?org_id=130
2015	11760	2	1009	Central Okla.	http://stats.ncaa.org/team/index/11760?org_id=1009
2015	11760	2	30049	Central St. (OH)	http://stats.ncaa.org/team/index/11760?org_id=30049
2015	11760	2	1010	Central Wash.	http://stats.ncaa.org/team/index/11760?org_id=1010
2015	11760	2	1012	Chadron St.	http://stats.ncaa.org/team/index/11760?org_id=1012
2015	11760	2	133	Chaminade	http://stats.ncaa.org/team/index/11760?org_id=133
2015	11760	2	1013	Charleston (WV)	http://stats.ncaa.org/team/index/11760?org_id=1013
2015	11760	2	21323	Chestnut Hill	http://stats.ncaa.org/team/index/11760?org_id=21323
2015	11760	2	135	Cheyney	http://stats.ncaa.org/team/index/11760?org_id=135
2015	11760	2	95	Chico St.	http://stats.ncaa.org/team/index/11760?org_id=95
