year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2016	12221	30123	Academy of Art	8	1695476	Lucas, Alana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1695476	Fr	S	5-6	69	0	69	18	11	4	4	24	0.000	165	18	14	169	14	 	2	1	23.0	4	 
2016	12221	30123	Academy of Art	11	1695477	Raben, Stine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1695477	Fr	OH	6-0	68	0	68	18	18	222	97	657	0.190	7	18	21	145	40	2	22	3	253.0	1	 
2016	12221	30123	Academy of Art	15	1603743	Elisaia, Safua	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1603743	Fr	MB	5-11	58	0	58	17	13	68	32	175	0.206	3	10	3	26	1	2	46	9	103.0	 	 
2016	12221	30123	Academy of Art	14	1485846	Speakman, Kabrina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1485846	Jr	L	5-10	53	0	53	14	 	1	1	6	0.000	21	10	14	221	13	 	 	 	11.0	3	 
2016	12221	30123	Academy of Art	4	1362822	Smith, Rachael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1362822	Sr	S	5-11	53	0	53	14	14	29	11	88	0.205	504	9	15	108	1	2	29	2	54.5	8	 
2016	12221	30123	Academy of Art	9	1485845	Brum, Melissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1485845	Jr	OH	5-9	53	0	53	14	14	176	81	549	0.173	11	9	12	139	22	1	13	4	192.5	1	 
2016	12221	30123	Academy of Art	6	1695475	Applin, Amorelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1695475	So	MB	5-8	52	0	52	16	14	57	23	190	0.179	1	8	18	32	2	6	24	4	83.0	1	 
2016	12221	30123	Academy of Art	7	1603740	Soolsma, Bailey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1603740	So	OH	6-1	52	0	52	18	10	89	44	282	0.160	2	2	2	27	4	1	23	 	103.5	1	 
2016	12221	30123	Academy of Art	5	1603739	Emrich, Isabel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1603739	Sr	OH	6-1	41	0	41	17	1	45	23	136	0.162	 	2	 	22	 	 	14	1	54.0	1	 
2016	12221	30123	Academy of Art	10	1603741	Winkler, Margaret	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1603741	So	MB	6-2	41	0	41	16	9	40	16	92	0.261	1	 	1	10	1	8	35	4	65.5	 	 
2016	12221	30123	Academy of Art	1	1695474	Kahn, Hanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1695474	Fr	OH	5-8	34	0	34	12	2	27	17	91	0.110	2	2	7	34	7	 	1	 	29.5	 	 
2016	12221	30123	Academy of Art	16	1695479	Koehler, Sydney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1695479	Fr	OH	5-9	21	0	21	11	2	26	19	110	0.064	2	1	3	26	8	 	3	 	28.5	 	 
2016	12221	30123	Academy of Art	2	1603738	Mlynar, Lyndsay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1603738	Fr	DS	5-6	17	0	17	5	 	0	1	2	-0.500	10	2	4	79	10	 	 	 	2.0	1	 
2016	12221	929	Adams St.	4	1470714	Smith, Savannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1470714	Jr	L/DS	5-6	69	0	69	19	9	4	3	21	0.048	19	12	20	170	19	1	 	 	17.0	1	 
2016	12221	929	Adams St.	7	1470716	Grimsrud, Mallory	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1470716	So	MB	6-2	69	0	69	19	19	181	84	482	0.201	5	9	11	24	 	20	51	4	235.5	 	 
2016	12221	929	Adams St.	16	1470731	Parker, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1470731	Jr	MB	5-11	69	0	69	19	13	191	114	502	0.153	5	1	11	47	 	12	38	2	223.0	 	 
2016	12221	929	Adams St.	8	1616578	Timmen, Gabrielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1616578	So	DS	5-3	69	0	69	19	4	1	1	20	0.000	22	7	8	187	21	 	 	 	8.0	 	 
2016	12221	929	Adams St.	15	1617363	Miller, Allie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1617363	So	DS	5-6	68	0	68	19	4	3	3	28	0.000	11	3	7	137	9	 	 	 	6.0	 	 
2016	12221	929	Adams St.	13	1616579	Schwartz, Katelyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1616579	So	S	5-10	63	0	63	18	12	7	8	33	-0.030	456	7	6	85	 	2	15	 	23.5	2	 
2016	12221	929	Adams St.	10	1696355	Mariner, Briannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1696355	Fr	OH	5-10	54	0	54	15	15	87	58	259	0.112	16	4	11	159	17	2	24	1	105.0	 	 
