year	year_id	division	team_id	team_name	team_url
2013	11180	1	26172	A&M-Corpus Chris	http://stats.ncaa.org/team/index/11180?org_id=26172
2013	11180	1	721	Air Force	http://stats.ncaa.org/team/index/11180?org_id=721
2013	11180	1	5	Akron	http://stats.ncaa.org/team/index/11180?org_id=5
2013	11180	1	8	Alabama	http://stats.ncaa.org/team/index/11180?org_id=8
2013	11180	1	6	Alabama A&M	http://stats.ncaa.org/team/index/11180?org_id=6
2013	11180	1	7	Alabama St.	http://stats.ncaa.org/team/index/11180?org_id=7
2013	11180	1	14	Albany (NY)	http://stats.ncaa.org/team/index/11180?org_id=14
2013	11180	1	17	Alcorn	http://stats.ncaa.org/team/index/11180?org_id=17
2013	11180	1	23	American	http://stats.ncaa.org/team/index/11180?org_id=23
2013	11180	1	27	Appalachian St.	http://stats.ncaa.org/team/index/11180?org_id=27
2013	11180	1	29	Arizona	http://stats.ncaa.org/team/index/11180?org_id=29
2013	11180	1	28	Arizona St.	http://stats.ncaa.org/team/index/11180?org_id=28
2013	11180	1	2678	Ark.-Pine Bluff	http://stats.ncaa.org/team/index/11180?org_id=2678
2013	11180	1	31	Arkansas	http://stats.ncaa.org/team/index/11180?org_id=31
2013	11180	1	30	Arkansas St.	http://stats.ncaa.org/team/index/11180?org_id=30
2013	11180	1	725	Army West Point	http://stats.ncaa.org/team/index/11180?org_id=725
2013	11180	1	37	Auburn	http://stats.ncaa.org/team/index/11180?org_id=37
2013	11180	1	43	Austin Peay	http://stats.ncaa.org/team/index/11180?org_id=43
2013	11180	1	77	BYU	http://stats.ncaa.org/team/index/11180?org_id=77
2013	11180	1	47	Ball St.	http://stats.ncaa.org/team/index/11180?org_id=47
2013	11180	1	51	Baylor	http://stats.ncaa.org/team/index/11180?org_id=51
2013	11180	1	14927	Belmont	http://stats.ncaa.org/team/index/11180?org_id=14927
2013	11180	1	61	Bethune-Cookman	http://stats.ncaa.org/team/index/11180?org_id=61
2013	11180	1	62	Binghamton	http://stats.ncaa.org/team/index/11180?org_id=62
2013	11180	1	66	Boise St.	http://stats.ncaa.org/team/index/11180?org_id=66
2013	11180	1	67	Boston College	http://stats.ncaa.org/team/index/11180?org_id=67
2013	11180	1	71	Bowling Green	http://stats.ncaa.org/team/index/11180?org_id=71
2013	11180	1	72	Bradley	http://stats.ncaa.org/team/index/11180?org_id=72
2013	11180	1	80	Brown	http://stats.ncaa.org/team/index/11180?org_id=80
2013	11180	1	81	Bryant	http://stats.ncaa.org/team/index/11180?org_id=81
2013	11180	1	83	Bucknell	http://stats.ncaa.org/team/index/11180?org_id=83
2013	11180	1	86	Buffalo	http://stats.ncaa.org/team/index/11180?org_id=86
2013	11180	1	87	Butler	http://stats.ncaa.org/team/index/11180?org_id=87
2013	11180	1	94	CSU Bakersfield	http://stats.ncaa.org/team/index/11180?org_id=94
2013	11180	1	101	CSUN	http://stats.ncaa.org/team/index/11180?org_id=101
2013	11180	1	90	Cal Poly	http://stats.ncaa.org/team/index/11180?org_id=90
2013	11180	1	97	Cal St. Fullerton	http://stats.ncaa.org/team/index/11180?org_id=97
2013	11180	1	107	California	http://stats.ncaa.org/team/index/11180?org_id=107
2013	11180	1	115	Campbell	http://stats.ncaa.org/team/index/11180?org_id=115
2013	11180	1	116	Canisius	http://stats.ncaa.org/team/index/11180?org_id=116
2013	11180	1	1004	Central Ark.	http://stats.ncaa.org/team/index/11180?org_id=1004
2013	11180	1	127	Central Conn. St.	http://stats.ncaa.org/team/index/11180?org_id=127
2013	11180	1	129	Central Mich.	http://stats.ncaa.org/team/index/11180?org_id=129
2013	11180	1	48	Charleston So.	http://stats.ncaa.org/team/index/11180?org_id=48
2013	11180	1	458	Charlotte	http://stats.ncaa.org/team/index/11180?org_id=458
2013	11180	1	693	Chattanooga	http://stats.ncaa.org/team/index/11180?org_id=693
2013	11180	1	136	Chicago St.	http://stats.ncaa.org/team/index/11180?org_id=136
2013	11180	1	140	Cincinnati	http://stats.ncaa.org/team/index/11180?org_id=140
2013	11180	1	141	Citadel	http://stats.ncaa.org/team/index/11180?org_id=141
