year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2016	12221	30123	Academy of Art	-	Totals	-	-	-	-	-	69	 	 	784	369	2,402	0.173	729	91	114	1,038	133	22	212	28	1,003.0	21	 
2016	12221	30123	Academy of Art	-	Opponent Totals	-	-	-	-	-	69	 	 	929	357	2,488	0.230	874	133	136	1,082	91	27	235	26	1,206.5	15	 
2016	12221	929	Adams St.	-	Totals	-	-	-	-	-	69	 	 	781	493	2,416	0.119	742	49	89	943	92	43	190	14	968.0	5	 
2016	12221	929	Adams St.	-	Opponent Totals	-	-	-	-	-	69	 	 	865	374	2,364	0.208	812	91	120	949	49	39	300	25	1,145.0	8	 
2016	12221	3	Adelphi	-	Totals	-	-	-	-	-	72	 	 	942	384	2,655	0.210	882	115	173	1,208	90	32	198	27	1,188.0	17	 
2016	12221	3	Adelphi	-	Opponent Totals	-	-	-	-	-	72	 	 	859	373	2,616	0.186	802	90	131	1,166	115	36	176	24	1,073.0	28	 
2016	12221	10	Ala.-Huntsville	-	Totals	-	-	-	-	-	81	 	 	1,013	433	2,907	0.200	953	136	73	1,239	122	23	226	42	1,285.0	33	 
2016	12221	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	-	81	 	 	1,018	455	2,896	0.194	955	123	132	1,233	136	46	245	32	1,309.5	43	 
2016	12221	11	Alas. Anchorage	-	Totals	-	-	-	-	-	62	 	 	833	286	2,081	0.263	777	92	137	943	48	36	257	35	1,089.5	19	 
2016	12221	11	Alas. Anchorage	-	Opponent Totals	-	-	-	-	-	62	 	 	676	395	2,159	0.130	622	48	127	841	92	21	125	17	807.5	25	 
2016	12221	12	Alas. Fairbanks	-	Totals	-	-	-	-	-	60	 	 	598	372	1,919	0.118	572	116	155	698	88	13	147	33	800.5	18	 
2016	12221	12	Alas. Fairbanks	-	Opponent Totals	-	-	-	-	-	60	 	 	707	281	1,798	0.237	665	88	125	823	116	23	222	25	929.0	8	 
2016	12221	13	Albany St. (GA)	-	Totals	-	-	-	-	-	63	 	 	751	414	2,237	0.151	704	124	125	896	142	32	149	23	981.5	45	 
2016	12221	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	-	63	 	 	722	326	2,026	0.195	620	143	138	728	153	89	130	81	1,019.0	35	 
2016	12221	934	Alderson Broaddus	-	Totals	-	-	-	-	-	80	 	 	877	431	2,908	0.153	827	91	109	1,338	128	52	186	35	1,113.0	38	 
2016	12221	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	-	80	 	 	939	445	2,941	0.168	950	133	137	1,461	84	45	243	23	1,238.5	15	 
2016	12221	22	American Int'l	-	Totals	-	-	-	-	-	60	 	 	721	367	2,200	0.161	678	84	124	939	84	17	162	12	903.0	29	 
2016	12221	22	American Int'l	-	Opponent Totals	-	-	-	-	-	60	 	 	674	316	2,111	0.170	632	84	107	930	84	23	179	18	870.5	35	 
2016	12221	13028	Anderson (SC)	-	Totals	-	-	-	-	-	65	 	 	763	325	2,469	0.177	696	136	118	1,152	93	20	170	37	1,004.0	15	 
2016	12221	13028	Anderson (SC)	-	Opponent Totals	-	-	-	-	-	65	 	 	801	356	2,478	0.180	737	93	106	1,166	136	35	167	28	1,012.5	24	 
2016	12221	25	Angelo St.	-	Totals	-	-	-	-	-	80	 	 	1,168	426	3,221	0.230	1,101	101	104	1,568	68	22	214	25	1,398.0	12	 
2016	12221	25	Angelo St.	-	Opponent Totals	-	-	-	-	-	80	 	 	935	486	3,207	0.140	876	66	98	1,385	99	27	252	13	1,154.0	15	 
2016	12221	30105	Ark.-Fort Smith	-	Totals	-	-	-	-	-	65	 	 	811	339	2,401	0.197	756	83	104	1,255	60	24	194	30	1,015.0	50	 
2016	12221	30105	Ark.-Fort Smith	-	Opponent Totals	-	-	-	-	-	65	 	 	678	382	2,513	0.118	638	60	135	1,087	83	18	135	22	823.5	48	 
