year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	exempt	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2013	11180	26172	A&M-Corpus Chris	08/24/2012	@ Baylor	51	Baylor	http://stats.ncaa.org/team/index/11180?org_id=51	false		false	L 0 - 3	false	0 - 3	false	0	3	false		1083897	http://stats.ncaa.org/game/index/1083897?org_id=26172
2013	11180	26172	A&M-Corpus Chris	08/25/2012	Nevada @ Waco, Texas	466	Nevada	http://stats.ncaa.org/team/index/11180?org_id=466	true	Waco, Texas	true	W 3 - 1	true	3 - 1	false	3	1	false		1089331	http://stats.ncaa.org/game/index/1089331?org_id=466
2013	11180	26172	A&M-Corpus Chris	08/25/2012	Tulane @ Waco, Texas	718	Tulane	http://stats.ncaa.org/team/index/11180?org_id=718	true	Waco, Texas	true	W 3 - 0	true	3 - 0	false	3	0	false		1083896	http://stats.ncaa.org/game/index/1083896?org_id=26172
2013	11180	26172	A&M-Corpus Chris	08/28/2012	@ UTRGV	536	UTRGV	http://stats.ncaa.org/team/index/11180?org_id=536	false		false	W 3 - 1	true	3 - 1	false	3	1	false		1093132	http://stats.ncaa.org/game/index/1093132?org_id=536
2013	11180	26172	A&M-Corpus Chris	08/31/2012	Army West Point @ Fort Worth, Texas	725	Army West Point	http://stats.ncaa.org/team/index/11180?org_id=725	true	Fort Worth, Texas	true	W 3 - 0	true	3 - 0	false	3	0	false		1096372	http://stats.ncaa.org/game/index/1096372?org_id=725
2013	11180	26172	A&M-Corpus Chris	09/01/2012	SMU @ Fort Worth, Texas	663	SMU	http://stats.ncaa.org/team/index/11180?org_id=663	true	Fort Worth, Texas	true	L 0 - 3	false	0 - 3	false	0	3	false		1111346	http://stats.ncaa.org/game/index/1111346?org_id=26172
2013	11180	26172	A&M-Corpus Chris	09/01/2012	@ TCU	698	TCU	http://stats.ncaa.org/team/index/11180?org_id=698	false		false	L 0 - 3	false	0 - 3	false	0	3	false		1106799	http://stats.ncaa.org/game/index/1106799?org_id=698
2013	11180	26172	A&M-Corpus Chris	09/03/2012	@ Texas-Arlington	702	Texas-Arlington	http://stats.ncaa.org/team/index/11180?org_id=702	false		false	W 3 - 0	true	3 - 0	false	3	0	false		1102372	http://stats.ncaa.org/game/index/1102372?org_id=702
2013	11180	26172	A&M-Corpus Chris	09/07/2012	Hofstra @ Denton, Texas	283	Hofstra	http://stats.ncaa.org/team/index/11180?org_id=283	true	Denton, Texas	true	W 3 - 0	true	3 - 0	false	3	0	false		1122549	http://stats.ncaa.org/game/index/1122549?org_id=26172
2013	11180	26172	A&M-Corpus Chris	09/07/2012	Eastern Mich. @ Denton, Texas	204	Eastern Mich.	http://stats.ncaa.org/team/index/11180?org_id=204	true	Denton, Texas	true	L 0 - 3	false	0 - 3	false	0	3	false		1124694	http://stats.ncaa.org/game/index/1124694?org_id=26172
2013	11180	26172	A&M-Corpus Chris	09/08/2012	@ North Texas	497	North Texas	http://stats.ncaa.org/team/index/11180?org_id=497	false		false	W 3 - 0	true	3 - 0	false	3	0	false		1138832	http://stats.ncaa.org/game/index/1138832?org_id=26172
2013	11180	26172	A&M-Corpus Chris	09/13/2012	Central Ark.	1004	Central Ark.	http://stats.ncaa.org/team/index/11180?org_id=1004	false		true	W 3 - 2	true	3 - 2	false	3	2	false		1159232	http://stats.ncaa.org/game/index/1159232?org_id=26172
2013	11180	26172	A&M-Corpus Chris	09/15/2012	Oral Roberts	527	Oral Roberts	http://stats.ncaa.org/team/index/11180?org_id=527	false		true	W 3 - 0	true	3 - 0	false	3	0	false		1173583	http://stats.ncaa.org/game/index/1173583?org_id=26172
2013	11180	26172	A&M-Corpus Chris	09/18/2012	@ Northwestern St.	508	Northwestern St.	http://stats.ncaa.org/team/index/11180?org_id=508	false		false	L 1 - 3	false	1 - 3	false	1	3	false		1190572	http://stats.ncaa.org/game/index/1190572?org_id=508
2013	11180	26172	A&M-Corpus Chris	09/22/2012	Sam Houston St.	624	Sam Houston St.	http://stats.ncaa.org/team/index/11180?org_id=624	false		true	L 0 - 3	false	0 - 3	false	0	3	false		1193094	http://stats.ncaa.org/game/index/1193094?org_id=26172
2013	11180	26172	A&M-Corpus Chris	09/27/2012	@ Nicholls St.	483	Nicholls St.	http://stats.ncaa.org/team/index/11180?org_id=483	false		false	W 3 - 0	true	3 - 0	false	3	0	false		1219675	http://stats.ncaa.org/game/index/1219675?org_id=483
2013	11180	26172	A&M-Corpus Chris	09/29/2012	@ Southeastern La.	655	Southeastern La.	http://stats.ncaa.org/team/index/11180?org_id=655	false		false	W 3 - 1	true	3 - 1	false	3	1	false		1228432	http://stats.ncaa.org/game/index/1228432?org_id=655
2013	11180	26172	A&M-Corpus Chris	10/04/2012	Northwestern St.	508	Northwestern St.	http://stats.ncaa.org/team/index/11180?org_id=508	false		true	W 3 - 1	true	3 - 1	false	3	1	false		1253332	http://stats.ncaa.org/game/index/1253332?org_id=26172
2013	11180	26172	A&M-Corpus Chris	10/06/2012	Stephen F. Austin	676	Stephen F. Austin	http://stats.ncaa.org/team/index/11180?org_id=676	false		true	W 3 - 0	true	3 - 0	false	3	0	false		1256459	http://stats.ncaa.org/game/index/1256459?org_id=26172
2013	11180	26172	A&M-Corpus Chris	10/11/2012	@ Lamar	346	Lamar	http://stats.ncaa.org/team/index/11180?org_id=346	false		false	W 3 - 1	true	3 - 1	false	3	1	false		1285520	http://stats.ncaa.org/game/index/1285520?org_id=346
2013	11180	26172	A&M-Corpus Chris	10/12/2012	@ McNeese St.	402	McNeese St.	http://stats.ncaa.org/team/index/11180?org_id=402	false		false	W 3 - 1	true	3 - 1	false	3	1	false		1281804	http://stats.ncaa.org/game/index/1281804?org_id=26172
2013	11180	26172	A&M-Corpus Chris	10/16/2012	UTRGV	536	UTRGV	http://stats.ncaa.org/team/index/11180?org_id=536	false		true	W 3 - 0	true	3 - 0	false	3	0	false		1289116	http://stats.ncaa.org/game/index/1289116?org_id=26172
2013	11180	26172	A&M-Corpus Chris	10/18/2012	@ Sam Houston St.	624	Sam Houston St.	http://stats.ncaa.org/team/index/11180?org_id=624	false		false	L 1 - 3	false	1 - 3	false	1	3	false		1292952	http://stats.ncaa.org/game/index/1292952?org_id=624
2013	11180	26172	A&M-Corpus Chris	10/25/2012	@ Central Ark.	1004	Central Ark.	http://stats.ncaa.org/team/index/11180?org_id=1004	false		false	L 1 - 3	false	1 - 3	false	1	3	false		1312018	http://stats.ncaa.org/game/index/1312018?org_id=26172
2013	11180	26172	A&M-Corpus Chris	10/27/2012	@ Oral Roberts	527	Oral Roberts	http://stats.ncaa.org/team/index/11180?org_id=527	false		false	L 0 - 3	false	0 - 3	false	0	3	false		1316514	http://stats.ncaa.org/game/index/1316514?org_id=527
2013	11180	26172	A&M-Corpus Chris	11/01/2012	Nicholls St.	483	Nicholls St.	http://stats.ncaa.org/team/index/11180?org_id=483	false		true	W 3 - 1	true	3 - 1	false	3	1	false		1329496	http://stats.ncaa.org/game/index/1329496?org_id=26172
2013	11180	26172	A&M-Corpus Chris	11/03/2012	Southeastern La.	655	Southeastern La.	http://stats.ncaa.org/team/index/11180?org_id=655	false		true	W 3 - 0	true	3 - 0	false	3	0	false		1332613	http://stats.ncaa.org/game/index/1332613?org_id=26172
2013	11180	26172	A&M-Corpus Chris	11/05/2012	@ Prairie View	553	Prairie View	http://stats.ncaa.org/team/index/11180?org_id=553	false		false	W 3 - 0	true	3 - 0	false	3	0	false		1339312	http://stats.ncaa.org/game/index/1339312?org_id=553
2013	11180	26172	A&M-Corpus Chris	11/06/2012	@ Stephen F. Austin	676	Stephen F. Austin	http://stats.ncaa.org/team/index/11180?org_id=676	false		false	L 0 - 3	false	0 - 3	false	0	3	false		1340252	http://stats.ncaa.org/game/index/1340252?org_id=676
2013	11180	26172	A&M-Corpus Chris	11/08/2012	Lamar	346	Lamar	http://stats.ncaa.org/team/index/11180?org_id=346	false		true	W 3 - 1	true	3 - 1	false	3	1	false		1342332	http://stats.ncaa.org/game/index/1342332?org_id=26172
2013	11180	26172	A&M-Corpus Chris	11/10/2012	McNeese St.	402	McNeese St.	http://stats.ncaa.org/team/index/11180?org_id=402	false		true	W 3 - 0	true	3 - 0	false	3	0	false		1345739	http://stats.ncaa.org/game/index/1345739?org_id=26172
2013	11180	26172	A&M-Corpus Chris	11/16/2012	Oral Roberts @ Conway, Arkansas	527	Oral Roberts	http://stats.ncaa.org/team/index/11180?org_id=527	true	Conway, Arkansas	true	L 0 - 3	false	0 - 3	false	0	3	false		1364476	http://stats.ncaa.org/game/index/1364476?org_id=26172
2013	11180	721	Air Force	08/24/2012	@ Rice	574	Rice	http://stats.ncaa.org/team/index/11180?org_id=574	false		false	L 0 - 3	false	0 - 3	false	0	3	false		1083631	http://stats.ncaa.org/game/index/1083631?org_id=574
2013	11180	721	Air Force	08/25/2012	Arkansas St. @ Houston, Texas	30	Arkansas St.	http://stats.ncaa.org/team/index/11180?org_id=30	true	Houston, Texas	true	W 3 - 1	true	3 - 1	false	3	1	false		1084811	http://stats.ncaa.org/game/index/1084811?org_id=721
2013	11180	721	Air Force	08/25/2012	BYU @ Houston, Texas	77	BYU	http://stats.ncaa.org/team/index/11180?org_id=77	true	Houston, Texas	true	L 0 - 3	false	0 - 3	false	0	3	false		1083545	http://stats.ncaa.org/game/index/1083545?org_id=77
2013	11180	721	Air Force	08/31/2012	North Dakota St.	493	North Dakota St.	http://stats.ncaa.org/team/index/11180?org_id=493	false		true	L 1 - 3	false	1 - 3	false	1	3	false		1110932	http://stats.ncaa.org/game/index/1110932?org_id=493
2013	11180	721	Air Force	08/31/2012	Oklahoma @ Greeley,Colo.	522	Oklahoma	http://stats.ncaa.org/team/index/11180?org_id=522	true	Greeley,Colo.	true	L 0 - 3	false	0 - 3	false	0	3	false		1094199	http://stats.ncaa.org/game/index/1094199?org_id=522
2013	11180	721	Air Force	09/01/2012	@ Northern Colo.	502	Northern Colo.	http://stats.ncaa.org/team/index/11180?org_id=502	false		false	L 1 - 3	false	1 - 3	false	1	3	false		1098652	http://stats.ncaa.org/game/index/1098652?org_id=502
