year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2014	11440	26172	A&M-Corpus Chris	08/30/2013	@ UC Irvine	109	UC Irvine	http://stats.ncaa.org/team/index/11440?org_id=109	false		false	L 1 - 3	false	1 - 3	1	3	false		2239493	http://stats.ncaa.org/game/index/2239493?org_id=109
2014	11440	26172	A&M-Corpus Chris	08/31/2013	@ Denver	183	Denver	http://stats.ncaa.org/team/index/11440?org_id=183	false		false	L 1 - 3	false	1 - 3	1	3	false		2247359	http://stats.ncaa.org/game/index/2247359?org_id=183
2014	11440	26172	A&M-Corpus Chris	08/31/2013	Air Force @ Denver, Colo.	721	Air Force	http://stats.ncaa.org/team/index/11440?org_id=721	true	Denver, Colo.	true	W 3 - 1	true	3 - 1	3	1	false		2249272	http://stats.ncaa.org/game/index/2249272?org_id=26172
2014	11440	26172	A&M-Corpus Chris	09/06/2013	@ Rice	574	Rice	http://stats.ncaa.org/team/index/11440?org_id=574	false		false	L 0 - 3	false	0 - 3	0	3	false		2268473	http://stats.ncaa.org/game/index/2268473?org_id=26172
2014	11440	26172	A&M-Corpus Chris	09/07/2013	Little Rock @ Houston, Texas	32	Little Rock	http://stats.ncaa.org/team/index/11440?org_id=32	true	Houston, Texas	true	W 3 - 2	true	3 - 2	3	2	false		2284823	http://stats.ncaa.org/game/index/2284823?org_id=26172
2014	11440	26172	A&M-Corpus Chris	09/07/2013	LSU @ Houston, Texas	365	LSU	http://stats.ncaa.org/team/index/11440?org_id=365	true	Houston, Texas	true	L 0 - 3	false	0 - 3	0	3	false		2284914	http://stats.ncaa.org/game/index/2284914?org_id=26172
2014	11440	26172	A&M-Corpus Chris	09/09/2013	UTSA	706	UTSA	http://stats.ncaa.org/team/index/11440?org_id=706	false		true	L 1 - 3	false	1 - 3	1	3	false		2300639	http://stats.ncaa.org/game/index/2300639?org_id=26172
2014	11440	26172	A&M-Corpus Chris	09/13/2013	Mississippi Val. @ Arlington, Texas	432	Mississippi Val.	http://stats.ncaa.org/team/index/11440?org_id=432	true	Arlington, Texas	true	W 3 - 1	true	3 - 1	3	1	false		2320624	http://stats.ncaa.org/game/index/2320624?org_id=26172
2014	11440	26172	A&M-Corpus Chris	09/14/2013	UTSA @ Arlington, Texas	706	UTSA	http://stats.ncaa.org/team/index/11440?org_id=706	true	Arlington, Texas	true	L 0 - 3	false	0 - 3	0	3	false		2343473	http://stats.ncaa.org/game/index/2343473?org_id=26172
2014	11440	26172	A&M-Corpus Chris	09/14/2013	@ Texas-Arlington	702	Texas-Arlington	http://stats.ncaa.org/team/index/11440?org_id=702	false		false	W 3 - 0	true	3 - 0	3	0	false		2331958	http://stats.ncaa.org/game/index/2331958?org_id=702
2014	11440	26172	A&M-Corpus Chris	09/17/2013	@ McNeese St.	402	McNeese St.	http://stats.ncaa.org/team/index/11440?org_id=402	false		false	W 3 - 0	true	3 - 0	3	0	false		2359601	http://stats.ncaa.org/game/index/2359601?org_id=402
2014	11440	26172	A&M-Corpus Chris	09/19/2013	@ Houston Baptist	287	Houston Baptist	http://stats.ncaa.org/team/index/11440?org_id=287	false		false	W 3 - 0	true	3 - 0	3	0	false		2372393	http://stats.ncaa.org/game/index/2372393?org_id=287
2014	11440	26172	A&M-Corpus Chris	09/20/2013	UTRGV	536	UTRGV	http://stats.ncaa.org/team/index/11440?org_id=536	false		true	W 3 - 0	true	3 - 0	3	0	false		2379275	http://stats.ncaa.org/game/index/2379275?org_id=26172
2014	11440	26172	A&M-Corpus Chris	09/26/2013	@ Sam Houston St.	624	Sam Houston St.	http://stats.ncaa.org/team/index/11440?org_id=624	false		false	L 0 - 3	false	0 - 3	0	3	false		2413333	http://stats.ncaa.org/game/index/2413333?org_id=26172
2014	11440	26172	A&M-Corpus Chris	09/28/2013	@ Lamar	346	Lamar	http://stats.ncaa.org/team/index/11440?org_id=346	false		false	W 3 - 2	true	3 - 2	3	2	false		2420617	http://stats.ncaa.org/game/index/2420617?org_id=346
2014	11440	26172	A&M-Corpus Chris	10/03/2013	Incarnate Word	2743	Incarnate Word	http://stats.ncaa.org/team/index/11440?org_id=2743	false		true	W 3 - 1	true	3 - 1	3	1	false		2444743	http://stats.ncaa.org/game/index/2444743?org_id=26172
2014	11440	26172	A&M-Corpus Chris	10/05/2013	Abilene Christian	2	Abilene Christian	http://stats.ncaa.org/team/index/11440?org_id=2	false		true	W 3 - 1	true	3 - 1	3	1	false		2446024	http://stats.ncaa.org/game/index/2446024?org_id=26172
2014	11440	26172	A&M-Corpus Chris	10/10/2013	@ New Orleans	474	New Orleans	http://stats.ncaa.org/team/index/11440?org_id=474	false		false	W 3 - 1	true	3 - 1	3	1	false		2474379	http://stats.ncaa.org/game/index/2474379?org_id=474
2014	11440	26172	A&M-Corpus Chris	10/12/2013	@ Southeastern La.	655	Southeastern La.	http://stats.ncaa.org/team/index/11440?org_id=655	false		false	W 3 - 1	true	3 - 1	3	1	false		2481547	http://stats.ncaa.org/game/index/2481547?org_id=655
2014	11440	26172	A&M-Corpus Chris	10/14/2013	@ Nicholls St.	483	Nicholls St.	http://stats.ncaa.org/team/index/11440?org_id=483	false		false	W 3 - 0	true	3 - 0	3	0	false		2494973	http://stats.ncaa.org/game/index/2494973?org_id=483
2014	11440	26172	A&M-Corpus Chris	10/17/2013	Stephen F. Austin	676	Stephen F. Austin	http://stats.ncaa.org/team/index/11440?org_id=676	false		true	W 3 - 1	true	3 - 1	3	1	false		2520533	http://stats.ncaa.org/game/index/2520533?org_id=26172
2014	11440	26172	A&M-Corpus Chris	10/19/2013	Northwestern St.	508	Northwestern St.	http://stats.ncaa.org/team/index/11440?org_id=508	false		true	L 0 - 3	false	0 - 3	0	3	false		2535554	http://stats.ncaa.org/game/index/2535554?org_id=26172
2014	11440	26172	A&M-Corpus Chris	10/24/2013	@ Oral Roberts	527	Oral Roberts	http://stats.ncaa.org/team/index/11440?org_id=527	false		false	L 2 - 3	false	2 - 3	2	3	false		2595453	http://stats.ncaa.org/game/index/2595453?org_id=26172
2014	11440	26172	A&M-Corpus Chris	10/26/2013	@ Central Ark.	1004	Central Ark.	http://stats.ncaa.org/team/index/11440?org_id=1004	false		false	L 1 - 3	false	1 - 3	1	3	false		2608973	http://stats.ncaa.org/game/index/2608973?org_id=1004
2014	11440	26172	A&M-Corpus Chris	10/29/2013	Prairie View	553	Prairie View	http://stats.ncaa.org/team/index/11440?org_id=553	false		true	W 3 - 0	true	3 - 0	3	0	false		2633058	http://stats.ncaa.org/game/index/2633058?org_id=26172
