year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2014	11440	30123	Academy of Art	4	1362822	Smith, Rachael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1362822	So	S	5-11	107	0	107	28	72	18	169	0.320	1,137	16	28	236	1	3	43	14	112.5	11
2014	11440	30123	Academy of Art	33	1159921	Boring, Caitlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1159921	Sr	MB	6-4	107	0	107	19	225	78	615	0.239	 	 	1	35	 	7	67	8	265.5	1
2014	11440	30123	Academy of Art	16	1485847	Papale, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1485847	Fr	OH	6-4	106	0	106	16	317	151	1,083	0.153	9	23	26	245	38	4	27	5	357.5	1
2014	11440	30123	Academy of Art	6	1249172	Ulmer, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1249172	Jr	MB	5-11	106	0	106	28	169	60	447	0.244	17	35	24	116	7	2	64	5	238.0	3
2014	11440	30123	Academy of Art	8	1486606	Irvine, Kanoe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1486606	Jr	L	5-6	105	0	105	 	3	8	36	-0.139	48	35	32	451	53	 	 	 	38.0	1
2014	11440	30123	Academy of Art	9	1485845	Brum, Melissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1485845	Fr	OH	5-9	105	0	105	28	304	141	1,000	0.163	17	22	25	300	38	7	42	6	354.0	2
2014	11440	30123	Academy of Art	3	1362823	Elgin, Lindsay	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1362823	Jr	MB	6-3	92	0	92	24	192	49	441	0.324	6	 	 	22	2	12	106	19	257.0	1
2014	11440	30123	Academy of Art	12	1362825	Cotton, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1362825	Jr	L	5-6	81	0	81	8	2	2	13	0.000	28	15	28	172	15	 	 	 	17.0	 
2014	11440	30123	Academy of Art	22	1362826	Suchy, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1362826	So	OH	5-11	61	0	61	12	30	13	110	0.155	11	3	5	150	13	 	4	2	35.0	1
2014	11440	30123	Academy of Art	14	1485846	Speakman, Kabrina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1485846	Fr	OH	5-10	34	0	34	1	7	11	50	-0.080	7	5	13	70	3	 	1	 	12.5	 
2014	11440	30123	Academy of Art	7	1485844	DaRosa, Karly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1485844	So	MB	5-10	20	0	20	4	24	11	58	0.224	2	2	4	5	2	2	12	3	34.0	 
2014	11440	30123	Academy of Art	11	1362824	Williams, Meg	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1362824	Jr	RS	5-10	4	0	4	 	1	1	2	0.000	 	 	1	1	 	 	 	 	1.0	 
2014	11440	929	Adams St.	13	1010070	Washington, Deprece	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1010070	Sr	MH	6-0	116	0	116	30	364	161	843	0.241	6	18	26	89	12	19	63	5	432.5	1
2014	11440	929	Adams St.	15	1260070	Rifilato, Gabriella	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1260070	Sr	S	5-9	116	0	116	29	93	24	244	0.283	1,191	28	54	231	 	2	30	6	138.0	7
2014	11440	929	Adams St.	8	1124165	Spencer, Letisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1124165	Sr	RS	5-9	116	0	116	30	275	99	623	0.283	35	5	11	159	25	11	64	8	323.0	2
2014	11440	929	Adams St.	11	1470728	Nelson, Leah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1470728	Jr	OH	5-10	113	0	113	9	32	32	157	0.000	29	26	39	184	26	5	8	2	67.0	4
2014	11440	929	Adams St.	4	1470714	Smith, Savannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1470714	Fr	L/DS	5-6	113	0	113	2	1	2	18	-0.056	25	12	29	358	42	 	 	 	13.0	1
2014	11440	929	Adams St.	1	1361920	Stindt, Lindsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1361920	So	DS	5-11	113	0	113	19	234	101	622	0.214	11	2	 	78	7	7	58	4	272.0	 
2014	11440	929	Adams St.	5	1124164	Tapia, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1124164	Sr	MH	6-0	113	0	113	27	258	55	571	0.356	9	8	9	96	4	16	100	6	332.0	 
2014	11440	929	Adams St.	12	1470729	Mody-Bailey, Nina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1470729	Fr	OH	5-8	110	0	110	18	123	75	379	0.127	20	18	10	201	13	3	17	2	152.5	 
2014	11440	929	Adams St.	16	1470731	Parker, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1470731	Fr	MB	5-11	72	0	72	16	66	38	156	0.179	7	 	1	22	2	4	65	9	102.5	 
2014	11440	929	Adams St.	2	1124163	Velasquez, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1124163	Jr	DS	5-8	53	0	53	 	5	8	43	-0.070	6	 	 	70	3	 	 	 	5.0	 
2014	11440	929	Adams St.	3	1361919	Chapman, Marilee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1361919	So	L/DS	5-4	9	0	9	 	0	0	3	0.000	1	 	 	2	1	 	1	 	0.5	 
2014	11440	929	Adams St.	10	1470727	Brooks, Erin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1470727	Fr	S	5-7	5	0	5	 	0	0	0	""	3	 	 	 	 	 	 	 	 	1
2014	11440	929	Adams St.	9	1470726	Narvaez, Aspen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1470726	Jr	MB	5-10	3	0	3	 	0	1	1	-1.000	 	 	 	 	 	 	 	 	 	 
2014	11440	3	Adelphi	16	1504759	Crook, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1504759	Fr	L/DS	5-8	122	0	122	 	3	4	29	-0.034	72	22	42	471	51	 	 	 	25.0	2
