year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2014	11440	4	Adrian	6	1166691	Mindick, Ellie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1166691	Sr	RS	4-0	108	0	108	13	21	19	99	0.020	22	18	29	291	25	 	 	1	39.0	2
2014	11440	4	Adrian	14	1259307	Berriman, Linnea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1259307	Jr	MH	4-0	107	0	107	20	190	61	475	0.272	3	16	29	62	2	15	80	23	261.0	1
2014	11440	4	Adrian	29	1378299	Brisson, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1378299	So	RS	4-0	100	0	100	18	254	104	845	0.178	8	8	12	127	10	8	39	16	289.5	1
2014	11440	4	Adrian	2	1378293	Jordan, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1378293	So	OH	4-0	98	0	98	5	118	77	401	0.102	10	9	16	58	1	2	38	24	148.0	1
2014	11440	4	Adrian	5	1378294	Tyson, Carly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1378294	Sr	S	4-0	97	0	97	16	34	16	132	0.136	364	1	9	59	2	6	30	10	56.0	20
2014	11440	4	Adrian	18	1259308	Parker, Nicol	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1259308	Sr	MH	4-0	93	0	93	19	78	58	225	0.089	3	 	 	16	2	5	68	25	117.0	2
2014	11440	4	Adrian	10	1478675	Joubran, Margo	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478675	Fr	RS	4-0	83	0	83	5	154	93	549	0.111	4	16	16	161	15	4	34	11	191.0	 
2014	11440	4	Adrian	16	1134478	Walker, Kristi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1134478	Sr	DS	4-0	81	0	81	1	1	1	11	0.000	26	34	19	343	16	 	 	 	35.0	5
2014	11440	4	Adrian	9	1378298	Motz, Nicole	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1378298	So	DS	4-0	75	0	75	2	15	4	49	0.224	270	21	14	88	1	 	1	 	36.5	12
2014	11440	4	Adrian	26	1478682	Walters, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478682	Fr	DS	4-0	72	0	72	3	3	1	5	0.400	2	14	8	103	21	 	 	 	17.0	1
2014	11440	4	Adrian	1	1378300	Wathen, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1378300	So	DS	4-0	66	0	66	12	2	1	7	0.143	51	1	2	79	10	 	 	 	3.0	3
2014	11440	4	Adrian	11	1378297	Busse, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1378297	So	OH	4-0	49	0	49	2	83	57	325	0.080	3	 	2	17	6	1	11	1	89.5	 
2014	11440	4	Adrian	22	1259309	Hewitt, Laura	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1259309	Jr	DS	4-0	49	0	49	1	0	0	3	0.000	2	10	13	73	7	 	 	 	10.0	 
2014	11440	4	Adrian	19	1478679	Dion, Marisa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478679	Fr	S	4-0	40	0	40	1	3	1	11	0.182	134	6	7	40	1	 	2	3	10.0	1
2014	11440	4	Adrian	4	1478673	Reed, Cassadine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478673	Fr	MH	4-0	39	0	39	1	27	18	99	0.091	1	 	1	9	2	3	7	10	33.5	1
2014	11440	4	Adrian	8	1478674	Abney, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478674	Fr	OH	4-0	34	0	34	1	37	21	96	0.167	20	2	2	9	9	2	5	1	43.5	 
2014	11440	4	Adrian	32	1478684	Bell, Inessa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478684	Fr	MH	4-0	28	0	28	 	12	9	33	0.091	 	 	 	3	 	2	15	5	21.5	 
2014	11440	4	Adrian	17	1478678	Goetz, Macy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478678	Fr	S	4-0	5	0	5	 	1	0	3	0.333	26	3	 	11	 	 	 	 	4.0	 
2014	11440	4	Adrian	15	1478677	Flury, Alissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478677	Fr	MH	4-0	2	0	2	 	0	0	1	0.000	 	 	 	 	 	 	 	 	 	 
2014	11440	4	Adrian	21	1478680	Kokko, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478680	Fr	RS	4-0	1	0	1	 	0	0	0	""	1	 	 	 	 	 	 	 	 	 
2014	11440	4	Adrian	3	1478672	Klinefelt, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478672	Jr	MH	4-0	1	0	1	 	0	0	0	""	 	 	 	1	 	 	 	 	 	 
2014	11440	4	Adrian	12	1478676	Stoker, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1478676	Fr	L	4-0	1	0	1	 	0	0	0	""	 	 	 	 	 	 	1	 	0.5	 
2014	11440	11324	Agnes Scott	21	1462877	Aikens, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1462877	Jr	MH	5-8	96	0	96	24	271	100	603	0.284	6	26	19	62	2	30	47	9	350.5	3
2014	11440	11324	Agnes Scott	10	1367239	Rendon, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1367239	So	OH	5-8	96	0	96	24	148	116	671	0.048	20	29	10	295	26	 	5	 	179.5	 
2014	11440	11324	Agnes Scott	17	1136826	Bender, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1136826	Sr	DS	5-11	95	0	95	24	250	155	873	0.109	21	24	26	216	55	4	16	3	286.0	 
2014	11440	11324	Agnes Scott	3	1258842	Sherman, Shelli	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1258842	Jr	L/DS	5-3	91	0	91	 	10	9	53	0.019	27	29	18	407	58	 	 	 	39.0	4
2014	11440	11324	Agnes Scott	20	1367241	Dawkins, Destiny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1367241	So	DS	5-10	82	0	82	15	0	2	17	-0.118	9	2	8	153	44	 	 	 	2.0	 
2014	11440	11324	Agnes Scott	4	1462880	McCrary, Kayleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1462880	N/A	OH	5-8	76	0	76	9	41	41	204	0.000	176	19	20	67	8	 	17	3	68.5	5
2014	11440	11324	Agnes Scott	8	1367238	Dodson, Shakirah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1367238	So	RS	5-10	66	0	66	14	31	27	144	0.028	436	13	30	129	 	4	19	9	57.5	19
2014	11440	11324	Agnes Scott	5	1462879	Travis, Lexus	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1462879	Fr	MH	5-8	59	0	59	15	65	45	216	0.093	4	 	 	8	1	2	14	7	74.0	 
2014	11440	11324	Agnes Scott	7	1462878	Arnold, Miranda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1462878	Fr	RS	5-8	52	0	52	4	32	30	138	0.014	6	9	9	64	14	 	12	3	47.0	1
2014	11440	11324	Agnes Scott	1	1367237	Vannoy, Briana	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1367237	So	DS	5-10	46	0	46	9	15	17	67	-0.030	106	9	5	48	4	1	11	 	30.5	8
2014	11440	11324	Agnes Scott	14	1136825	Radford, Jynnah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1136825	Sr	MB	5-8	31	0	31	6	16	14	65	0.031	3	 	 	7	 	6	11	6	27.5	 
2014	11440	11324	Agnes Scott	9	1462881	Mam, Elie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1462881	N/A	DS	5-8	2	0	2	 	0	0	0	""	 	 	 	 	 	 	 	 	 	 
