year	year_id	team_id	team_name	team_url
2015	11760	4	Adrian	http://stats.ncaa.org/team/index/11760?org_id=4
2015	11760	11324	Agnes Scott	http://stats.ncaa.org/team/index/11760?org_id=11324
2015	11760	2798	Albertus Magnus	http://stats.ncaa.org/team/index/11760?org_id=2798
2015	11760	15	Albion	http://stats.ncaa.org/team/index/11760?org_id=15
2015	11760	16	Albright	http://stats.ncaa.org/team/index/11760?org_id=16
2015	11760	18	Alfred	http://stats.ncaa.org/team/index/11760?org_id=18
2015	11760	19	Allegheny	http://stats.ncaa.org/team/index/11760?org_id=19
2015	11760	21	Alma	http://stats.ncaa.org/team/index/11760?org_id=21
2015	11760	938	Alvernia	http://stats.ncaa.org/team/index/11760?org_id=938
2015	11760	28746	Alverno	http://stats.ncaa.org/team/index/11760?org_id=28746
2015	11760	24	Amherst	http://stats.ncaa.org/team/index/11760?org_id=24
2015	11760	939	Anderson (IN)	http://stats.ncaa.org/team/index/11760?org_id=939
2015	11760	26	Anna Maria	http://stats.ncaa.org/team/index/11760?org_id=26
2015	11760	966	Arcadia	http://stats.ncaa.org/team/index/11760?org_id=966
2015	11760	38	Augsburg	http://stats.ncaa.org/team/index/11760?org_id=38
2015	11760	40	Augustana (IL)	http://stats.ncaa.org/team/index/11760?org_id=40
2015	11760	42	Aurora	http://stats.ncaa.org/team/index/11760?org_id=42
2015	11760	953	Austin	http://stats.ncaa.org/team/index/11760?org_id=953
2015	11760	44	Averett	http://stats.ncaa.org/team/index/11760?org_id=44
2015	11760	45	Babson	http://stats.ncaa.org/team/index/11760?org_id=45
2015	11760	46	Baldwin Wallace	http://stats.ncaa.org/team/index/11760?org_id=46
2015	11760	962	Bard	http://stats.ncaa.org/team/index/11760?org_id=962
2015	11760	58	Baruch	http://stats.ncaa.org/team/index/11760?org_id=58
2015	11760	50	Bates	http://stats.ncaa.org/team/index/11760?org_id=50
2015	11760	26520	Bay Path	http://stats.ncaa.org/team/index/11760?org_id=26520
2015	11760	26107	Becker	http://stats.ncaa.org/team/index/11760?org_id=26107
2015	11760	53	Beloit	http://stats.ncaa.org/team/index/11760?org_id=53
2015	11760	296	Benedictine (IL)	http://stats.ncaa.org/team/index/11760?org_id=296
2015	11760	973	Berry	http://stats.ncaa.org/team/index/11760?org_id=973
2015	11760	59	Bethany (WV)	http://stats.ncaa.org/team/index/11760?org_id=59
2015	11760	30038	Bethany Lutheran	http://stats.ncaa.org/team/index/11760?org_id=30038
2015	11760	60	Bethel (MN)	http://stats.ncaa.org/team/index/11760?org_id=60
2015	11760	28593	Birmingham-So.	http://stats.ncaa.org/team/index/11760?org_id=28593
2015	11760	64	Blackburn	http://stats.ncaa.org/team/index/11760?org_id=64
2015	11760	987	Bluffton	http://stats.ncaa.org/team/index/11760?org_id=987
2015	11760	69	Bowdoin	http://stats.ncaa.org/team/index/11760?org_id=69
2015	11760	73	Brandeis	http://stats.ncaa.org/team/index/11760?org_id=73
2015	11760	75	Bridgewater (VA)	http://stats.ncaa.org/team/index/11760?org_id=75
