year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	height	class_year	games_played	games_started
2016	12221	4	Adrian	16	1583886.0	Alvarado, Victoria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1583886.0	RS	5-9	So	1	0
2016	12221	4	Adrian	32	1478684.0	Bell, Inessa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1478684.0	MH	5-11	Jr	35	0
2016	12221	4	Adrian	29	1378299.0	Brisson, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1378299.0	RS	5-9	Sr	72	0
2016	12221	4	Adrian	24	1478681.0	Bruck, Olivia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1478681.0	L/DS	5-7	Jr	18	0
2016	12221	4	Adrian	14		Bubacz, Jesica		S	5-7	Fr	0	0
2016	12221	4	Adrian	11	1378297.0	Busse, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1378297.0	OH	5-11	Sr	0	0
2016	12221	4	Adrian	7	1692277.0	Conkright, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1692277.0	L	5-2	Fr	2	0
2016	12221	4	Adrian	19	1478679.0	Dion, Marisa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1478679.0	S	5-8	Jr	60	0
2016	12221	4	Adrian	20	1692278.0	Fernandez, Carlie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1692278.0	OH	5-8	Fr	6	0
2016	12221	4	Adrian	15	1478677.0	Flury, Alissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1478677.0	MH	6-0	Jr	3	0
2016	12221	4	Adrian	2	1378293.0	Jordan, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1378293.0	OH	5-9	Sr	29	0
2016	12221	4	Adrian	10	1478675.0	Joubran, Margo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1478675.0	RS	5-10	Jr	50	0
2016	12221	4	Adrian	18	1692279.0	Martines, Sydney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1692279.0	MH	5-10	Jr	73	0
2016	12221	4	Adrian	6	1583885.0	Mellon, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1583885.0	L/DS	5-3	So	47	0
2016	12221	4	Adrian	17	1583887.0	Monette, Savannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1583887.0	L/DS	5-7	So	23	0
2016	12221	4	Adrian	9	1378298.0	Motz, Nicole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1378298.0	S	5-7	Sr	68	0
2016	12221	4	Adrian	23	1583883.0	Mullins, Jacolyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1583883.0	OH	5-9	So	15	0
2016	12221	4	Adrian	8	1692281.0	Pizzo, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1692281.0	MH	5-11	Fr	5	0
2016	12221	4	Adrian	4	1478673.0	Reed, Cassadine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1478673.0	MH	5-10	Jr	49	0
2016	12221	4	Adrian	21	1692282.0	Suiter, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1692282.0	S	5-9	Jr	2	0
2016	12221	4	Adrian	5	1478682.0	Walters, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1478682.0	L/DS	5-5	Jr	37	0
2016	12221	4	Adrian	1	1378300.0	Wathen, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1378300.0	L/DS	5-5	Sr	73	0
2016	12221	4	Adrian	3	1692280.0	Welch, Olivia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1692280.0	OH	5-9	Fr	68	0
2016	12221	4	Adrian	28	1583888.0	White, Jenai	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1583888.0	OH	5-9	So	6	0
2016	12221	11324	Agnes Scott	22	1592089.0	Bennett, Anastasia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1592089.0	OH	5-7	So	12	0
2016	12221	11324	Agnes Scott	12	1592082.0	Derks, Bonnie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1592082.0	MH	5-11	So	57	0
2016	12221	11324	Agnes Scott	8	1367238.0	Dodson, Shakirah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1367238.0	MH	5-10	Sr	57	0
2016	12221	11324	Agnes Scott	3	1712297.0	Ferreira, Joanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1712297.0	L/DS	5-3	Fr	57	0
2016	12221	11324	Agnes Scott	2	1712296.0	Greene, Callie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1712296.0	DS	5-5	So	1	0
2016	12221	11324	Agnes Scott	15	1712299.0	Heck, Paige	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1712299.0	OH	5-11	Fr	52	0
2016	12221	11324	Agnes Scott	7	1712298.0	Kammerer, Bella	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1712298.0	S	5-5	Fr	58	0
2016	12221	11324	Agnes Scott	6	1592080.0	LaMore, Paige	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1592080.0	MH	5-11	So	20	0
2016	12221	11324	Agnes Scott	4	1462880.0	McCrary, Kayleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1462880.0	RS	5-8	So	39	0
2016	12221	11324	Agnes Scott	9	1592088.0	Moses, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1592088.0	L/DS	5-5	So	17	0
2016	12221	11324	Agnes Scott	19	1712300.0	Pearson, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1712300.0	RS	5-7	Fr	45	0
2016	12221	11324	Agnes Scott	24	1592090.0	Smith, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1592090.0	RS	5-9	So	1	0
2016	12221	11324	Agnes Scott	23	1712301.0	Tomkins, Anna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1712301.0	S	5-6	So	58	0
2016	12221	11324	Agnes Scott	1	1367237.0	Vannoy, Briana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1367237.0	RS	5-10	Sr	49	0
2016	12221	2798	Albertus Magnus	17	1599951.0	Bradley, Shanaya	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1599951.0	DS	5-2	Jr	21	0
2016	12221	2798	Albertus Magnus	3	1717150.0	Cintron, Gina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1717150.0	OH	5-4	Fr	55	0
2016	12221	2798	Albertus Magnus	21	1717156.0	Cohens, Amber	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1717156.0	RS	6-2	Sr	58	0
2016	12221	2798	Albertus Magnus	5	1599949.0	Gomez, Ana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12221&stats_player_seq=1599949.0	MH	5-3	So	58	0
