year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	exempt	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2015	11760	26172	A&M-Corpus Chris	08/29/2014	Portland @ Waco, Texas	551	Portland	http://stats.ncaa.org/team/index/11760?org_id=551	true	Waco, Texas	true	W 3 - 1	true	3 - 1	false	3	1	false		3420389	http://stats.ncaa.org/game/index/3420389?org_id=26172
2015	11760	26172	A&M-Corpus Chris	08/30/2014	@ Baylor	51	Baylor	http://stats.ncaa.org/team/index/11760?org_id=51	false		false	L 1 - 3	false	1 - 3	false	1	3	false		3420498	http://stats.ncaa.org/game/index/3420498?org_id=26172
2015	11760	26172	A&M-Corpus Chris	08/30/2014	Abilene Christian @ Waco, Texas	2	Abilene Christian	http://stats.ncaa.org/team/index/11760?org_id=2	true	Waco, Texas	true	W 3 - 0	true	3 - 0	false	3	0	false		3421082	http://stats.ncaa.org/game/index/3421082?org_id=2
2015	11760	26172	A&M-Corpus Chris	09/04/2014	@ UTRGV	536	UTRGV	http://stats.ncaa.org/team/index/11760?org_id=536	false		false	W 3 - 1	true	3 - 1	false	3	1	false		3488619	http://stats.ncaa.org/game/index/3488619?org_id=536
2015	11760	26172	A&M-Corpus Chris	09/05/2014	Texas Tech @ Edinburg, TX	700	Texas Tech	http://stats.ncaa.org/team/index/11760?org_id=700	true	Edinburg, TX	true	L 1 - 3	false	1 - 3	false	1	3	false		3424502	http://stats.ncaa.org/game/index/3424502?org_id=26172
2015	11760	26172	A&M-Corpus Chris	09/05/2014	Northern Ariz. @ Edinburg, Texas	501	Northern Ariz.	http://stats.ncaa.org/team/index/11760?org_id=501	true	Edinburg, Texas	true	L 1 - 3	false	1 - 3	false	1	3	false		3424395	http://stats.ncaa.org/game/index/3424395?org_id=26172
2015	11760	26172	A&M-Corpus Chris	09/09/2014	@ Rice	574	Rice	http://stats.ncaa.org/team/index/11760?org_id=574	false		false	L 0 - 3	false	0 - 3	false	0	3	false		3429611	http://stats.ncaa.org/game/index/3429611?org_id=574
2015	11760	26172	A&M-Corpus Chris	09/12/2014	St. Mary's (CA) @ Long Beach, Calif.	610	St. Mary's (CA)	http://stats.ncaa.org/team/index/11760?org_id=610	true	Long Beach, Calif.	true	W 3 - 2	true	3 - 2	false	3	2	false		3431367	http://stats.ncaa.org/game/index/3431367?org_id=26172
2015	11760	26172	A&M-Corpus Chris	09/12/2014	@ Loyola Marymount	370	Loyola Marymount	http://stats.ncaa.org/team/index/11760?org_id=370	false		false	L 2 - 3	false	2 - 3	false	2	3	false		3432132	http://stats.ncaa.org/game/index/3432132?org_id=370
2015	11760	26172	A&M-Corpus Chris	09/13/2014	@ Long Beach St.	99	Long Beach St.	http://stats.ncaa.org/team/index/11760?org_id=99	false		false	L 0 - 3	false	0 - 3	false	0	3	false		3432944	http://stats.ncaa.org/game/index/3432944?org_id=99
