year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2014	11440	30123	Academy of Art	09/06/2013	San Fran. St. @ Seaside, CA	628	San Fran. St.	http://stats.ncaa.org/team/index/11440?org_id=628	true	Seaside, CA	true	W 3 - 2	true	3 - 2	3	2	false		2270173	http://stats.ncaa.org/game/index/2270173?org_id=628
2014	11440	30123	Academy of Art	09/06/2013	Saint Martin's @ Seaside, CA	1343	Saint Martin's	http://stats.ncaa.org/team/index/11440?org_id=1343	true	Seaside, CA	true	L 1 - 3	false	1 - 3	1	3	false		2264533	http://stats.ncaa.org/game/index/2264533?org_id=1343
2014	11440	30123	Academy of Art	09/07/2013	San Fran. St. @ Seaside, CA	628	San Fran. St.	http://stats.ncaa.org/team/index/11440?org_id=628	true	Seaside, CA	true	L 0 - 3	false	0 - 3	0	3	false		2281153	http://stats.ncaa.org/game/index/2281153?org_id=628
2014	11440	30123	Academy of Art	09/07/2013	@ Cal St. Monterey Bay	30055	Cal St. Monterey Bay	http://stats.ncaa.org/team/index/11440?org_id=30055	false		false	W 3 - 2	true	3 - 2	3	2	false		2322337	http://stats.ncaa.org/game/index/2322337?org_id=30123
2014	11440	30123	Academy of Art	09/13/2013	Alas. Fairbanks @ Hayward, CA	12	Alas. Fairbanks	http://stats.ncaa.org/team/index/11440?org_id=12	true	Hayward, CA	true	W 3 - 0	true	3 - 0	3	0	false		2584113	http://stats.ncaa.org/game/index/2584113?org_id=12
2014	11440	30123	Academy of Art	09/13/2013	Humboldt St. @ Hayward, CA	291	Humboldt St.	http://stats.ncaa.org/team/index/11440?org_id=291	true	Hayward, CA	true	L 1 - 3	false	1 - 3	1	3	false		2341133	http://stats.ncaa.org/game/index/2341133?org_id=30123
2014	11440	30123	Academy of Art	09/14/2013	Saint Martin's @ Hayward, CA	1343	Saint Martin's	http://stats.ncaa.org/team/index/11440?org_id=1343	true	Hayward, CA	true	W 3 - 0	true	3 - 0	3	0	false		2333434	http://stats.ncaa.org/game/index/2333434?org_id=1343
2014	11440	30123	Academy of Art	09/14/2013	Cal St. Monterey Bay @ Hayward, CA	30055	Cal St. Monterey Bay	http://stats.ncaa.org/team/index/11440?org_id=30055	true	Hayward, CA	true	L 2 - 3	false	2 - 3	2	3	false		2331779	http://stats.ncaa.org/game/index/2331779?org_id=30055
2014	11440	30123	Academy of Art	09/19/2013	California Baptist	30135	California Baptist	http://stats.ncaa.org/team/index/11440?org_id=30135	false		true	L 1 - 3	false	1 - 3	1	3	false		2373334	http://stats.ncaa.org/game/index/2373334?org_id=30123
2014	11440	30123	Academy of Art	09/20/2013	Point Loma	30149	Point Loma	http://stats.ncaa.org/team/index/11440?org_id=30149	false		true	L 1 - 3	false	1 - 3	1	3	false		2380684	http://stats.ncaa.org/game/index/2380684?org_id=30123
2014	11440	30123	Academy of Art	09/24/2013	Dixie St.	30095	Dixie St.	http://stats.ncaa.org/team/index/11440?org_id=30095	false		true	L 1 - 3	false	1 - 3	1	3	false		2414994	http://stats.ncaa.org/game/index/2414994?org_id=30123
2014	11440	30123	Academy of Art	09/28/2013	@ Notre Dame de Namur	30056	Notre Dame de Namur	http://stats.ncaa.org/team/index/11440?org_id=30056	false		false	L 0 - 3	false	0 - 3	0	3	false		2422130	http://stats.ncaa.org/game/index/2422130?org_id=30056
2014	11440	30123	Academy of Art	10/02/2013	Chaminade	133	Chaminade	http://stats.ncaa.org/team/index/11440?org_id=133	false		true	W 3 - 1	true	3 - 1	3	1	false		2442362	http://stats.ncaa.org/game/index/2442362?org_id=30123
2014	11440	30123	Academy of Art	10/03/2013	Hawaii Pacific	2696	Hawaii Pacific	http://stats.ncaa.org/team/index/11440?org_id=2696	false		true	W 3 - 2	true	3 - 2	3	2	false		2444618	http://stats.ncaa.org/game/index/2444618?org_id=30123
2014	11440	30123	Academy of Art	10/07/2013	Hawaii Hilo	2697	Hawaii Hilo	http://stats.ncaa.org/team/index/11440?org_id=2697	false		true	W 3 - 1	true	3 - 1	3	1	false		2453233	http://stats.ncaa.org/game/index/2453233?org_id=30123
2014	11440	30123	Academy of Art	10/10/2013	@ Point Loma	30149	Point Loma	http://stats.ncaa.org/team/index/11440?org_id=30149	false		false	L 0 - 3	false	0 - 3	0	3	false		2465141	http://stats.ncaa.org/game/index/2465141?org_id=30149
2014	11440	30123	Academy of Art	10/11/2013	@ Azusa Pacific	30146	Azusa Pacific	http://stats.ncaa.org/team/index/11440?org_id=30146	false		false	W 3 - 1	true	3 - 1	3	1	false		2479573	http://stats.ncaa.org/game/index/2479573?org_id=30146
2014	11440	30123	Academy of Art	10/12/2013	@ California Baptist	30135	California Baptist	http://stats.ncaa.org/team/index/11440?org_id=30135	false		false	L 0 - 3	false	0 - 3	0	3	false		2479051	http://stats.ncaa.org/game/index/2479051?org_id=30135
2014	11440	30123	Academy of Art	10/17/2013	Holy Names	30175	Holy Names	http://stats.ncaa.org/team/index/11440?org_id=30175	false		true	W 3 - 0	true	3 - 0	3	0	false		2521113	http://stats.ncaa.org/game/index/2521113?org_id=30123
2014	11440	30123	Academy of Art	10/19/2013	Dominican (CA)	30118	Dominican (CA)	http://stats.ncaa.org/team/index/11440?org_id=30118	false		true	L 2 - 3	false	2 - 3	2	3	false		2545833	http://stats.ncaa.org/game/index/2545833?org_id=30123
2014	11440	30123	Academy of Art	10/24/2013	@ Chaminade	133	Chaminade	http://stats.ncaa.org/team/index/11440?org_id=133	false		false	L 0 - 3	false	0 - 3	0	3	false		2596055	http://stats.ncaa.org/game/index/2596055?org_id=133
2014	11440	30123	Academy of Art	10/25/2013	@ BYU-Hawaii	2685	BYU-Hawaii	http://stats.ncaa.org/team/index/11440?org_id=2685	false		false	L 0 - 3	false	0 - 3	0	3	false		2613455	http://stats.ncaa.org/game/index/2613455?org_id=2685
2014	11440	30123	Academy of Art	10/26/2013	@ Hawaii Hilo	2697	Hawaii Hilo	http://stats.ncaa.org/team/index/11440?org_id=2697	false		false	L 1 - 3	false	1 - 3	1	3	false		2614713	http://stats.ncaa.org/game/index/2614713?org_id=2697
2014	11440	30123	Academy of Art	11/06/2013	@ Holy Names	30175	Holy Names	http://stats.ncaa.org/team/index/11440?org_id=30175	false		false	W 3 - 1	true	3 - 1	3	1	false		2679493	http://stats.ncaa.org/game/index/2679493?org_id=30175
2014	11440	30123	Academy of Art	11/08/2013	Fresno Pacific	30147	Fresno Pacific	http://stats.ncaa.org/team/index/11440?org_id=30147	false		true	L 0 - 3	false	0 - 3	0	3	false		2689294	http://stats.ncaa.org/game/index/2689294?org_id=30123
2014	11440	30123	Academy of Art	11/09/2013	Notre Dame de Namur	30056	Notre Dame de Namur	http://stats.ncaa.org/team/index/11440?org_id=30056	false		true	W 3 - 1	true	3 - 1	3	1	false		2690813	http://stats.ncaa.org/game/index/2690813?org_id=30123
2014	11440	30123	Academy of Art	11/13/2013	@ Fresno Pacific	30147	Fresno Pacific	http://stats.ncaa.org/team/index/11440?org_id=30147	false		false	L 1 - 3	false	1 - 3	1	3	false		2709216	http://stats.ncaa.org/game/index/2709216?org_id=30147
2014	11440	30123	Academy of Art	11/15/2013	@ Dominican (CA)	30118	Dominican (CA)	http://stats.ncaa.org/team/index/11440?org_id=30118	false		false	L 1 - 3	false	1 - 3	1	3	false		2720273	http://stats.ncaa.org/game/index/2720273?org_id=30118
2014	11440	929	Adams St.	09/06/2013	Texas Woman's @ Austin, Texas	701	Texas Woman's	http://stats.ncaa.org/team/index/11440?org_id=701	true	Austin, Texas	true	L 2 - 3	false	2 - 3	2	3	false		2823155	http://stats.ncaa.org/game/index/2823155?org_id=929
2014	11440	929	Adams St.	09/06/2013	@ Merrimack	410	Merrimack	http://stats.ncaa.org/team/index/11440?org_id=410	false		false	W 3 - 0	true	3 - 0	3	0	false		2300613	http://stats.ncaa.org/game/index/2300613?org_id=410
2014	11440	929	Adams St.	09/07/2013	Central Mo. @ San Antonio, Texas	130	Central Mo.	http://stats.ncaa.org/team/index/11440?org_id=130	true	San Antonio, Texas	true	L 0 - 3	false	0 - 3	0	3	false		2303353	http://stats.ncaa.org/game/index/2303353?org_id=130
2014	11440	929	Adams St.	09/07/2013	@ St. Mary's (TX)	1346	St. Mary's (TX)	http://stats.ncaa.org/team/index/11440?org_id=1346	false		false	W 3 - 0	true	3 - 0	3	0	false		2303951	http://stats.ncaa.org/game/index/2303951?org_id=1346
2014	11440	929	Adams St.	09/13/2013	West Florida @ Denver, CO	11740	West Florida	http://stats.ncaa.org/team/index/11440?org_id=11740	true	Denver, CO	true	L 2 - 3	false	2 - 3	2	3	false		2321573	http://stats.ncaa.org/game/index/2321573?org_id=11740
2014	11440	929	Adams St.	09/13/2013	Southwest Minn. St. @ Denver, CO	8736	Southwest Minn. St.	http://stats.ncaa.org/team/index/11440?org_id=8736	true	Denver, CO	true	L 1 - 3	false	1 - 3	1	3	false		2323765	http://stats.ncaa.org/game/index/2323765?org_id=8736
2014	11440	929	Adams St.	09/14/2013	@ Metro St.	413	Metro St.	http://stats.ncaa.org/team/index/11440?org_id=413	false		false	L 2 - 3	false	2 - 3	2	3	false		2330273	http://stats.ncaa.org/game/index/2330273?org_id=413
2014	11440	929	Adams St.	09/14/2013	West Tex. A&M @ Denver, CO	767	West Tex. A&M	http://stats.ncaa.org/team/index/11440?org_id=767	true	Denver, CO	true	L 2 - 3	false	2 - 3	2	3	false		2352893	http://stats.ncaa.org/game/index/2352893?org_id=767
2014	11440	929	Adams St.	09/17/2013	Western St.	2759	Western St.	http://stats.ncaa.org/team/index/11440?org_id=2759	false		true	W 3 - 0	true	3 - 0	3	0	false		2715093	http://stats.ncaa.org/game/index/2715093?org_id=929
2014	11440	929	Adams St.	09/21/2013	Western N.M.	1445	Western N.M.	http://stats.ncaa.org/team/index/11440?org_id=1445	false		true	W 3 - 0	true	3 - 0	3	0	false		2715094	http://stats.ncaa.org/game/index/2715094?org_id=929
2014	11440	929	Adams St.	09/27/2013	Colorado St.-Pueblo	2720	Colorado St.-Pueblo	http://stats.ncaa.org/team/index/11440?org_id=2720	false		true	W 3 - 0	true	3 - 0	3	0	false		2715133	http://stats.ncaa.org/game/index/2715133?org_id=929
2014	11440	929	Adams St.	09/28/2013	N.M. Highlands	8577	N.M. Highlands	http://stats.ncaa.org/team/index/11440?org_id=8577	false		true	W 3 - 2	true	3 - 2	3	2	false		2715095	http://stats.ncaa.org/game/index/2715095?org_id=929
2014	11440	929	Adams St.	10/04/2013	@ Colorado Mesa	11416	Colorado Mesa	http://stats.ncaa.org/team/index/11440?org_id=11416	false		false	L 0 - 3	false	0 - 3	0	3	false		2823153	http://stats.ncaa.org/game/index/2823153?org_id=11416
2014	11440	929	Adams St.	10/05/2013	@ Fort Lewis	1083	Fort Lewis	http://stats.ncaa.org/team/index/11440?org_id=1083	false		false	L 0 - 3	false	0 - 3	0	3	false		2451983	http://stats.ncaa.org/game/index/2451983?org_id=1083
2014	11440	929	Adams St.	10/11/2013	Colorado Mines	155	Colorado Mines	http://stats.ncaa.org/team/index/11440?org_id=155	false		true	L 2 - 3	false	2 - 3	2	3	false		2715096	http://stats.ncaa.org/game/index/2715096?org_id=929
2014	11440	929	Adams St.	10/12/2013	Colo. Christian	11403	Colo. Christian	http://stats.ncaa.org/team/index/11440?org_id=11403	false		true	W 3 - 2	true	3 - 2	3	2	false		2715097	http://stats.ncaa.org/game/index/2715097?org_id=929
2014	11440	929	Adams St.	10/17/2013	@ Regis (CO)	568	Regis (CO)	http://stats.ncaa.org/team/index/11440?org_id=568	false		false	W 3 - 2	true	3 - 2	3	2	false		2520573	http://stats.ncaa.org/game/index/2520573?org_id=568
2014	11440	929	Adams St.	10/18/2013	@ UC-Colo. Springs	9754	UC-Colo. Springs	http://stats.ncaa.org/team/index/11440?org_id=9754	false		false	W 3 - 1	true	3 - 1	3	1	false		2529933	http://stats.ncaa.org/game/index/2529933?org_id=9754
2014	11440	929	Adams St.	10/19/2013	@ Metro St.	413	Metro St.	http://stats.ncaa.org/team/index/11440?org_id=413	false		false	L 2 - 3	false	2 - 3	2	3	false		2541793	http://stats.ncaa.org/game/index/2541793?org_id=413
2014	11440	929	Adams St.	10/24/2013	Black Hills St.	30134	Black Hills St.	http://stats.ncaa.org/team/index/11440?org_id=30134	false		true	W 3 - 0	true	3 - 0	3	0	false		2744115	http://stats.ncaa.org/game/index/2744115?org_id=929
2014	11440	929	Adams St.	10/26/2013	Chadron St.	1012	Chadron St.	http://stats.ncaa.org/team/index/11440?org_id=1012	false		true	W 3 - 1	true	3 - 1	3	1	false		2715233	http://stats.ncaa.org/game/index/2715233?org_id=929
2014	11440	929	Adams St.	11/01/2013	Fort Lewis	1083	Fort Lewis	http://stats.ncaa.org/team/index/11440?org_id=1083	false		true	W 3 - 0	true	3 - 0	3	0	false		2715253	http://stats.ncaa.org/game/index/2715253?org_id=929
2014	11440	929	Adams St.	11/02/2013	Colorado Mesa	11416	Colorado Mesa	http://stats.ncaa.org/team/index/11440?org_id=11416	false		true	L 1 - 3	false	1 - 3	1	3	false		2715102	http://stats.ncaa.org/game/index/2715102?org_id=929
2014	11440	929	Adams St.	11/08/2013	@ N.M. Highlands	8577	N.M. Highlands	http://stats.ncaa.org/team/index/11440?org_id=8577	false		false	W 3 - 1	true	3 - 1	3	1	false		2689659	http://stats.ncaa.org/game/index/2689659?org_id=8577
2014	11440	929	Adams St.	11/09/2013	@ Colorado St.-Pueblo	2720	Colorado St.-Pueblo	http://stats.ncaa.org/team/index/11440?org_id=2720	false		false	W 3 - 1	true	3 - 1	3	1	false		2690517	http://stats.ncaa.org/game/index/2690517?org_id=2720
2014	11440	929	Adams St.	11/12/2013	@ Western St.	2759	Western St.	http://stats.ncaa.org/team/index/11440?org_id=2759	false		false	W 3 - 0	true	3 - 0	3	0	false		2706133	http://stats.ncaa.org/game/index/2706133?org_id=2759
2014	11440	929	Adams St.	11/15/2013	@ Western N.M.	1445	Western N.M.	http://stats.ncaa.org/team/index/11440?org_id=1445	false		false	L 1 - 3	false	1 - 3	1	3	false		2720413	http://stats.ncaa.org/game/index/2720413?org_id=1445
2014	11440	929	Adams St.	11/19/2013	Regis (CO)	568	Regis (CO)	http://stats.ncaa.org/team/index/11440?org_id=568	false		true	W 3 - 0	true	3 - 0	3	0	false		2747073	http://stats.ncaa.org/game/index/2747073?org_id=929
2014	11440	929	Adams St.	11/22/2013	@ Colorado Mines	155	Colorado Mines	http://stats.ncaa.org/team/index/11440?org_id=155	false		false	W 3 - 1	true	3 - 1	3	1	false		2763134	http://stats.ncaa.org/game/index/2763134?org_id=155
2014	11440	929	Adams St.	11/23/2013	Metro St. @ Golden, Colo.	413	Metro St.	http://stats.ncaa.org/team/index/11440?org_id=413	true	Golden, Colo.	true	L 0 - 3	false	0 - 3	0	3	false		2805153	http://stats.ncaa.org/game/index/2805153?org_id=929
